strain	gene
ECA3012	g704
ECA3012	g18952
ECA3012	g3297
ECA3012	g7009
ECA3012	g6730
ECA3012	g5598
ECA3012	g703
ECA3012	g5602
ECA3012	g1223
ECA3012	g10690
ECA3012	g10691
ECA3012	g20713
ECA3012	g18951
ECA3012	g5603
ECA3012	g5599
ECA3012	g10143
ECA3012	g10693
ECA3012	g10673
ECA3012	g16972
ECA3012	g4009
ECA3012	g20633
ECA3012	g16967
ECA3012	g11162
ECA3012	g18039
ECA3012	g5596
ECA3012	g16971
ECA3012	g12730
ECA3012	g10672
ECA3012	g11157
ECA3012	g18961
ECA3012	g2938
ECA3012	g15498
ECA3012	g16941
ECA3012	g832
ECA3012	g10689
ECA347	g4569
ECA347	g19660
ECA347	g1040
ECA347	g3722
ECA347	g4160
ECA347	g1032
ECA347	g17382
ECA347	g14140
ECA347	g18480
ECA347	g2057
ECA347	g10718
ECA347	g4136
ECA347	g199
ECA347	g10750
ECA347	g1423
ECA347	g5220
ECA347	g22222
ECA347	g1042
ECA347	g13876
ECA347	g553
ECA347	g7191
ECA347	g19868
ECA347	g13881
ECA347	g1034
ECA347	g2570
ECA347	g529
ECA347	g10755
ECA347	g4135
ECA347	g1059
ECA347	g10757
ECA347	g10758
ECA347	g18479
ECA347	g531
ECA347	g4161
ECA347	g3014
ECA347	g13880
ECA347	g17855
ECA347	g796
ECA347	g1031
ECA347	g551
ECA347	g1893
ECA347	g18609
ECA347	g1039
ECA347	g9342
ECA347	g9620
ECA347	g11719
ECA347	g10754
ECA347	g1892
ECA347	g10749
ECA347	g893
ECA347	g550
ECA347	g2411
ECA347	g14324
ECA347	g15471
ECA347	g18610
ECA347	g10748
ECA347	g10753
ECA347	g552
ECA347	g989
ECA347	g16
ECA347	g555
ECA347	g1038
ECA347	g536
ECA347	g1037
ECA347	g14137
ECA347	g5229
ECA347	g15550
ECA347	g14142
ECA347	g10751
ECA347	g1061
ECA347	g4471
ECA347	g22223
ECA347	g19526
ECA347	g10756
ECA347	g21965
ECA347	g554
ECA347	g10752
ECA347	g14138
ECA347	g1035
ECA347	g535
ECA347	g1033
ECA347	g18599
ECA347	g4523
ECA347	g13882
ECA347	g14167
ECA347	g2022
ECA347	g1041
EG4725	g12330
EG4725	g18614
EG4725	g8276
EG4725	g9131
EG4725	g21086
EG4725	g8272
EG4725	g13802
EG4725	g22179
EG4725	g13800
EG4725	g8268
EG4725	g9295
EG4725	g14981
EG4725	g15019
EG4725	g11702
EG4725	g9799
EG4725	g7302
EG4725	g10233
EG4725	g12331
EG4725	g15016
EG4725	g5646
EG4725	g15013
EG4725	g7817
EG4725	g8294
EG4725	g8226
EG4725	g13519
EG4725	g8296
EG4725	g7815
EG4725	g15017
EG4725	g13518
EG4725	g15018
EG4725	g7821
EG4725	g7839
EG4725	g15015
EG4725	g8269
EG4725	g7486
EG4725	g22178
EG4725	g11367
EG4725	g11366
EG4725	g21559
EG4725	g7838
EG4725	g8064
EG4725	g11336
EG4725	g12329
EG4725	g8271
EG4725	g15963
EG4725	g7822
EG4725	g9132
EG4725	g8266
EG4725	g19672
EG4725	g19650
EG4725	g19663
EG4725	g22299
EG4725	g8274
EG4725	g19673
EG4725	g3210
EG4725	g3489
EG4725	g7836
EG4725	g15014
EG4725	g11698
EG4725	g7841
EG4725	g15012
EG4725	g13804
EG4725	g11747
EG4725	g9640
EG4725	g8267
EG4725	g11782
EG4725	g7840
EG4725	g17280
EG4725	g8265
EG4725	g15011
EG4725	g8273
EG4725	g10933
EG4725	g13799
EG4725	g16644
EG4725	g1678
EG4725	g17361
EG4725	g7842
EG4725	g1679
EG4725	g12325
EG4725	g18407
EG4725	g9261
EG4725	g7837
EG4725	g8658
EG4725	g18754
EG4725	g13829
EG4725	g13988
EG4725	g8275
JU310	g8698
JU310	g8725
JU310	g16669
JU310	g728
JU310	g19689
JU310	g1574
JU310	g724
JU310	g5689
JU310	g12894
JU310	g5691
JU310	g9075
JU310	g1736
JU310	g2338
JU310	g22693
JU310	g2246
JU310	g8724
JU310	g12893
JU310	g7577
JU310	g22686
JU310	g6318
JU310	g22688
JU310	g227
JU310	g202
JU310	g20610
JU310	g678
JU310	g20818
JU310	g746
JU310	g748
JU310	g22690
JU310	g8697
JU310	g200
JU310	g22692
JU310	g15940
JU310	g206
JU310	g225
JU310	g22612
JU310	g22689
JU310	g228
JU310	g721
JU310	g20611
JU310	g22691
JU310	g17665
JU310	g223
JU310	g458
JU310	g16668
JU310	g723
JU310	g21022
JU310	g207
JU310	g1575
JU310	g718
JU310	g13022
JU310	g13012
JU310	g726
JU310	g9118
JU310	g13023
JU310	g20706
JU310	g3437
JU310	g221
JU310	g19910
JU310	g22687
JU310	g5687
JU310	g16670
JU310	g2086
JU310	g719
JU310	g226
JU310	g9034
JU310	g9485
JU310	g717
JU310	g725
JU310	g720
JU310	g22151
JU310	g8287
JU310	g21824
JU310	g5692
JU310	g10526
JU310	g9565
JU310	g229
JU310	g16664
JU310	g15939
JU310	g1702
JU310	g222
JU310	g14012
JU310	g1104
JU310	g13922
JU310	g5663
JU310	g5509
JU310	g727
JU782	g20591
JU782	g2721
JU782	g4497
JU782	g5356
JU782	g446
JU782	g15774
JU782	g4493
JU782	g9416
JU782	g1555
JU782	g5523
JU782	g14767
JU782	g14804
JU782	g4056
JU782	g22189
JU782	g7969
JU782	g6041
JU782	g1554
JU782	g6471
JU782	g20590
JU782	g14797
JU782	g9142
JU782	g11801
JU782	g14799
JU782	g4059
JU782	g4033
JU782	g18267
JU782	g4446
JU782	g3674
JU782	g4515
JU782	g4518
JU782	g14801
JU782	g4031
JU782	g14803
JU782	g4037
JU782	g4055
JU782	g14800
JU782	g4060
JU782	g4490
JU782	g7637
JU782	g7636
JU782	g14802
JU782	g920
JU782	g4054
JU782	g4285
JU782	g7606
JU782	g20592
JU782	g4492
JU782	g4038
JU782	g5357
JU782	g4487
JU782	g4495
JU782	g1685
JU782	g13386
JU782	g13665
JU782	g4052
JU782	g7966
JU782	g14798
JU782	g9418
JU782	g8012
JU782	g5880
JU782	g4488
JU782	g8044
JU782	g4057
JU782	g16097
JU782	g4486
JU782	g4494
JU782	g4489
JU782	g3492
JU782	g7186
JU782	g4058
JU782	g9413
JU782	g22198
JU782	g18266
JU782	g16180
JU782	g4061
JU782	g2939
JU782	g20596
JU782	g9414
JU782	g5486
JU782	g4053
JU782	g4880
JU782	g1684
JU782	g2589
JU782	g1674
JU782	g9442
JU782	g9600
JU782	g4496
NIC1810	g14451
NIC1810	g10237
NIC1810	g15436
NIC1810	g19910
NIC1810	g20132
NIC1810	g11124
NIC1810	g22323
NIC1810	g15440
NIC1810	g10409
NIC1810	g19215
NIC1810	g10411
NIC1810	g21025
NIC1810	g3698
NIC1810	g19216
NIC1810	g15938
NIC1810	g15438
NIC1810	g3666
NIC1810	g16485
NIC1810	g3668
NIC1810	g20864
NIC1810	g545
NIC1810	g14452
NIC1810	g7875
NIC1810	g19086
NIC1810	g15936
NIC1810	g20863
NIC1810	g15960
NIC1810	g12378
NIC1810	g15416
NIC1810	g2107
NIC1810	g15486
NIC1810	g15418
NIC1810	g3662
NIC1810	g15962
NIC1810	g3661
NIC1810	g15939
NIC1810	g15935
NIC1810	g15443
NIC1810	g16297
NIC1810	g1699
NIC1810	g9850
NIC1810	g15940
NIC1810	g15706
NIC1810	g4786
NIC1810	g1698
NIC1810	g14450
NIC1810	g10412
NIC1810	g15441
NIC1810	g15955
NIC1810	g15446
NIC1810	g3663
NIC1810	g19096
NIC1810	g2066
NIC1810	g19085
NIC1810	g5066
NIC1810	g21366
NIC1810	g3667
NIC1810	g10407
NIC1810	g3659
NIC1810	g15445
NIC1810	g1666
NIC1810	g15937
NIC1810	g15410
NIC1810	g5731
NIC1810	g2026
NIC1810	g15447
NIC1810	g3664
NIC1810	g3665
NIC1810	g3660
NIC1810	g15439
NIC1810	g108
NIC1810	g15444
NIC1810	g15956
NIC1810	g1252
NIC1810	g9381
NIC1810	g11125
NIC1810	g2687
NIC1810	g12379
NIC1810	g5652
NIC1810	g15934
NIC1810	g15941
NIC1810	g3252
NIC1810	g17994
NIC1810	g10383
NIC1810	g20991
NIC1810	g15437
NIC1810	g14446
PX179	g4176
PX179	g4149
PX179	g17825
PX179	g9536
PX179	g7248
PX179	g8322
PX179	g7763
PX179	g6401
PX179	g7252
PX179	g1830
PX179	g14887
PX179	g7786
PX179	g1828
PX179	g3796
PX179	g6236
PX179	g11527
PX179	g14888
PX179	g11489
PX179	g7788
PX179	g5729
PX179	g4150
PX179	g5296
PX179	g17824
PX179	g3035
PX179	g11496
PX179	g7761
PX179	g8125
PX179	g19633
PX179	g7298
PX179	g7780
PX179	g7230
PX179	g7228
PX179	g11492
PX179	g4177
PX179	g11490
PX179	g7767
PX179	g11493
PX179	g7255
PX179	g11494
PX179	g7765
PX179	g11495
PX179	g11491
PX179	g15508
PX179	g7764
PX179	g7520
PX179	g17826
PX179	g7253
PX179	g10528
PX179	g6400
PX179	g7258
PX179	g14769
PX179	g7250
PX179	g3756
PX179	g14758
PX179	g12903
PX179	g12623
PX179	g11497
PX179	g1832
PX179	g5887
PX179	g7257
PX179	g3833
PX179	g9379
PX179	g7259
PX179	g3836
PX179	g11498
PX179	g7251
PX179	g7256
PX179	g4589
PX179	g13127
PX179	g8321
PX179	g1827
PX179	g21456
PX179	g19632
PX179	g9297
PX179	g2007
PX179	g17830
PX179	g7760
PX179	g9748
PX179	g6270
PX179	g7782
PX179	g8300
PX179	g6871
PX179	g14759
PX179	g13863
PX179	g1857
PX179	g7249
PX179	g7762
QX1791	g20702
QX1791	g18804
QX1791	g19010
QX1791	g7222
QX1791	g5101
QX1791	g12943
QX1791	g4414
QX1791	g16306
QX1791	g7382
QX1791	g1220
QX1791	g1182
QX1791	g15777
QX1791	g13541
QX1791	g7888
QX1791	g3173
QX1791	g15447
QX1791	g4413
QX1791	g16277
QX1791	g8332
QX1791	g20703
QX1791	g1191
QX1791	g16280
QX1791	g17297
QX1791	g1189
QX1791	g16284
QX1791	g16307
QX1791	g1185
QX1791	g1183
QX1791	g16276
QX1791	g15446
QX1791	g16282
QX1791	g21145
QX1791	g15776
QX1791	g1187
QX1791	g9492
QX1791	g12945
QX1791	g16134
QX1791	g15759
QX1791	g1184
QX1791	g10393
QX1791	g9491
QX1791	g20701
QX1791	g1186
QX1791	g7223
QX1791	g4545
QX1791	g16278
QX1791	g4546
QX1791	g2589
QX1791	g2310
QX1791	g16285
QX1791	g1190
QX1791	g12941
QX1791	g15780
QX1791	g7729
QX1791	g15774
QX1791	g9459
QX1791	g15778
QX1791	g9034
QX1791	g14384
QX1791	g9811
QX1791	g13532
QX1791	g15775
QX1791	g21321
QX1791	g12765
QX1791	g16283
QX1791	g15760
QX1791	g16304
QX1791	g12946
QX1791	g3172
QX1791	g14464
QX1791	g9871
QX1791	g219
QX1791	g6749
QX1791	g9915
QX1791	g1188
QX1791	g20697
QX1791	g16230
QX1791	g16037
QX1791	g7353
QX1791	g16286
QX1791	g15755
QX1791	g15779
QX1791	g19389
QX1791	g15680
QX1791	g4535
QX1791	g12916
QX1791	g16279
RC301	g1491
RC301	g1518
RC301	g10997
RC301	g14841
RC301	g6006
RC301	g7322
RC301	g9815
RC301	g15348
RC301	g13999
RC301	g14845
RC301	g9532
RC301	g4850
RC301	g15370
RC301	g1870
RC301	g13836
RC301	g7355
RC301	g15372
RC301	g2654
RC301	g13329
RC301	g1517
RC301	g4849
RC301	g7323
RC301	g370
RC301	g10996
RC301	g17054
RC301	g15346
RC301	g15707
RC301	g13073
RC301	g14891
RC301	g7316
RC301	g15364
RC301	g14823
RC301	g14821
RC301	g7319
RC301	g1490
RC301	g7318
RC301	g7317
RC301	g15351
RC301	g7320
RC301	g14848
RC301	g15349
RC301	g9534
RC301	g4231
RC301	g15113
RC301	g10998
RC301	g14846
RC301	g13998
RC301	g14851
RC301	g4978
RC301	g4969
RC301	g14843
RC301	g1913
RC301	g4979
RC301	g8726
RC301	g8446
RC301	g6230
RC301	g7324
RC301	g9530
RC301	g13489
RC301	g14850
RC301	g9361
RC301	g1828
RC301	g18678
RC301	g14852
RC301	g7321
RC301	g1825
RC301	g7325
RC301	g14844
RC301	g14849
RC301	g1077
RC301	g3761
RC301	g10486
RC301	g9535
RC301	g2663
RC301	g13072
RC301	g18758
RC301	g11002
RC301	g15345
RC301	g13870
RC301	g15366
RC301	g15883
RC301	g14468
RC301	g5876
RC301	g9506
RC301	g14842
RC301	g9814
RC301	g15347
WN2001	g3951
WN2001	g19985
WN2001	g1143
WN2001	g11647
WN2001	g10340
WN2001	g11171
WN2001	g1145
WN2001	g16547
WN2001	g11668
WN2001	g11199
WN2001	g10180
WN2001	g14965
WN2001	g15009
WN2001	g11670
WN2001	g8453
WN2001	g9665
WN2001	g11196
WN2001	g16548
WN2001	g11169
WN2001	g11168
WN2001	g21239
WN2001	g9225
WN2001	g3950
WN2001	g15002
WN2001	g3122
WN2001	g15004
WN2001	g11645
WN2001	g12003
WN2001	g11163
WN2001	g11662
WN2001	g15006
WN2001	g15008
WN2001	g11201
WN2001	g21192
WN2001	g11649
WN2001	g15005
WN2001	g11194
WN2001	g11648
WN2001	g21565
WN2001	g11189
WN2001	g15007
WN2001	g18928
WN2001	g22045
WN2001	g11403
WN2001	g3952
WN2001	g10339
WN2001	g16416
WN2001	g16426
WN2001	g11200
WN2001	g16415
WN2001	g21935
WN2001	g13865
WN2001	g15003
WN2001	g1147
WN2001	g21242
WN2001	g9828
WN2001	g21159
WN2001	g7006
WN2001	g11193
WN2001	g17410
WN2001	g11242
WN2001	g11172
WN2001	g1326
WN2001	g18540
WN2001	g19402
WN2001	g20360
WN2001	g1142
WN2001	g8444
WN2001	g6035
WN2001	g6926
WN2001	g6036
WN2001	g11192
WN2001	g3956
WN2001	g11197
WN2001	g11644
WN2001	g11664
WN2001	g11198
WN2001	g21592
WN2001	g12178
WN2001	g10817
WN2001	g11191
WN2001	g15517
WN2001	g1172
WN2001	g10213
WN2001	g11190
WN2001	g11646
WN2001	g21566
WN2117	g19452
WN2117	g19425
WN2117	g11337
WN2117	g4654
WN2117	g17443
WN2117	g12150
WN2117	g4650
WN2117	g2578
WN2117	g15934
WN2117	g2580
WN2117	g19073
WN2117	g12316
WN2117	g12886
WN2117	g12849
WN2117	g2403
WN2117	g4214
WN2117	g5291
WN2117	g19426
WN2117	g19113
WN2117	g16062
WN2117	g20567
WN2117	g11338
WN2117	g12856
WN2117	g8127
WN2117	g12854
WN2117	g3852
WN2117	g4216
WN2117	g4191
WN2117	g4604
WN2117	g4672
WN2117	g4674
WN2117	g12852
WN2117	g19453
WN2117	g4189
WN2117	g12850
WN2117	g2861
WN2117	g4213
WN2117	g12853
WN2117	g4217
WN2117	g4647
WN2117	g15933
WN2117	g12851
WN2117	g707
WN2117	g4212
WN2117	g4440
WN2117	g11336
WN2117	g4649
WN2117	g1639
WN2117	g4196
WN2117	g12151
WN2117	g4644
WN2117	g16052
WN2117	g4652
WN2117	g19033
WN2117	g16063
WN2117	g21735
WN2117	g21458
WN2117	g4210
WN2117	g17669
WN2117	g12855
WN2117	g2576
WN2117	g12665
WN2117	g4645
WN2117	g4215
WN2117	g19110
WN2117	g15199
WN2117	g4643
WN2117	g4651
WN2117	g4646
WN2117	g4195
WN2117	g19861
WN2117	g241
WN2117	g2581
WN2117	g14649
WN2117	g5554
WN2117	g15277
WN2117	g4218
WN2117	g5553
WN2117	g11332
WN2117	g2860
WN2117	g12284
WN2117	g4211
WN2117	g3675
WN2117	g11680
WN2117	g17314
WN2117	g2552
WN2117	g4653
AB1	g4172
AB1	g4199
AB1	g21334
AB1	g14070
AB1	g1090
AB1	g574
AB1	g1941
AB1	g1086
AB1	g9332
AB1	g12910
AB1	g553
AB1	g9330
AB1	g19582
AB1	g2105
AB1	g7839
AB1	g7878
AB1	g551
AB1	g2611
AB1	g4198
AB1	g12909
AB1	g3049
AB1	g21333
AB1	g4915
AB1	g7871
AB1	g576
AB1	g16530
AB1	g1040
AB1	g1108
AB1	g1110
AB1	g7875
AB1	g4171
AB1	g7877
AB1	g571
AB1	g7874
AB1	g1083
AB1	g17139
AB1	g7873
AB1	g184
AB1	g572
AB1	g7872
AB1	g7876
AB1	g12284
AB1	g573
AB1	g819
AB1	g21335
AB1	g1085
AB1	g8845
AB1	g1942
AB1	g1080
AB1	g13039
AB1	g13029
AB1	g1088
AB1	g19625
AB1	g13040
AB1	g6457
AB1	g6736
AB1	g575
AB1	g7870
AB1	g9334
AB1	g22697
AB1	g2451
AB1	g1081
AB1	g9504
AB1	g22700
AB1	g18683
AB1	g1079
AB1	g7869
AB1	g1087
AB1	g1082
AB1	g6
AB1	g3761
AB1	g11815
AB1	g558
AB1	g9329
AB1	g18144
AB1	g16529
AB1	g18764
AB1	g21339
AB1	g577
AB1	g14280
AB1	g2072
AB1	g557
AB1	g1469
AB1	g13941
AB1	g9358
AB1	g1089
CX11254	g4071
CX11254	g15561
CX11254	g988
CX11254	g4829
CX11254	g535
CX11254	g1833
CX11254	g22206
CX11254	g4045
CX11254	g984
CX11254	g9917
CX11254	g18679
CX11254	g514
CX11254	g9919
CX11254	g1998
CX11254	g6415
CX11254	g18680
CX11254	g6378
CX11254	g512
CX11254	g17536
CX11254	g9733
CX11254	g2499
CX11254	g2941
CX11254	g15562
CX11254	g6381
CX11254	g11781
CX11254	g6384
CX11254	g537
CX11254	g183
CX11254	g13497
CX11254	g938
CX11254	g4070
CX11254	g1006
CX11254	g1008
CX11254	g6380
CX11254	g10198
CX11254	g6379
CX11254	g533
CX11254	g6382
CX11254	g981
CX11254	g534
CX11254	g9915
CX11254	g19300
CX11254	g774
CX11254	g15560
CX11254	g983
CX11254	g1834
CX11254	g978
CX11254	g18561
CX11254	g986
CX11254	g4441
CX11254	g18551
CX11254	g7785
CX11254	g7506
CX11254	g5059
CX11254	g6385
CX11254	g2340
CX11254	g979
CX11254	g11251
CX11254	g4402
CX11254	g977
CX11254	g6386
CX11254	g6383
CX11254	g985
CX11254	g980
CX11254	g9889
CX11254	g3641
CX11254	g19771
CX11254	g9920
CX11254	g17527
CX11254	g13498
CX11254	g11172
CX11254	g4044
CX11254	g4477
CX11254	g15556
CX11254	g538
CX11254	g10197
CX11254	g518
CX11254	g520
CX11254	g6
CX11254	g9914
CX11254	g1365
CX11254	g18552
CX11254	g17653
CX11254	g1967
CX11254	g987
CX11254	g536
ECA1237	g12371
ECA1237	g145
ECA1237	g22120
ECA1237	g16116
ECA1237	g11206
ECA1237	g147
ECA1237	g15754
ECA1237	g12372
ECA1237	g22480
ECA1237	g12395
ECA1237	g6429
ECA1237	g6391
ECA1237	g11205
ECA1237	g11874
ECA1237	g10054
ECA1237	g15756
ECA1237	g6395
ECA1237	g11896
ECA1237	g2888
ECA1237	g13479
ECA1237	g12379
ECA1237	g12370
ECA1237	g6393
ECA1237	g19985
ECA1237	g4787
ECA1237	g6390
ECA1237	g6394
ECA1237	g11897
ECA1237	g11876
ECA1237	g5410
ECA1237	g4786
ECA1237	g12380
ECA1237	g9188
ECA1237	g9187
ECA1237	g9529
ECA1237	g12332
ECA1237	g10583
ECA1237	g18803
ECA1237	g12373
ECA1237	g11894
ECA1237	g5639
ECA1237	g10055
ECA1237	g12376
ECA1237	g4923
ECA1237	g11898
ECA1237	g11334
ECA1237	g7522
ECA1237	g4924
ECA1237	g12235
ECA1237	g13915
ECA1237	g6397
ECA1237	g21664
ECA1237	g149
ECA1237	g12374
ECA1237	g4394
ECA1237	g328
ECA1237	g12381
ECA1237	g9156
ECA1237	g11323
ECA1237	g19984
ECA1237	g18916
ECA1237	g12118
ECA1237	g6398
ECA1237	g11347
ECA1237	g15750
ECA1237	g4748
ECA1237	g12377
ECA1237	g144
ECA1237	g18794
ECA1237	g19005
ECA1237	g9575
ECA1237	g6392
ECA1237	g12398
ECA1237	g12397
ECA1237	g11895
ECA1237	g11880
ECA1237	g11534
ECA1237	g11533
ECA1237	g15755
ECA1237	g11333
ECA1237	g6396
ECA1237	g20745
ECA1237	g174
ECA1237	g20850
ECA1237	g9617
ECA1237	g11881
ECA1751	g10934
ECA1751	g22469
ECA1751	g15933
ECA1751	g2639
ECA1751	g874
ECA1751	g2671
ECA1751	g707
ECA1751	g10914
ECA1751	g6180
ECA1751	g6928
ECA1751	g11423
ECA1751	g12458
ECA1751	g11441
ECA1751	g14485
ECA1751	g10984
ECA1751	g18172
ECA1751	g10916
ECA1751	g11427
ECA1751	g10938
ECA1751	g1385
ECA1751	g4041
ECA1751	g2635
ECA1751	g838
ECA1751	g2633
ECA1751	g2632
ECA1751	g2636
ECA1751	g10941
ECA1751	g229
ECA1751	g17018
ECA1751	g5288
ECA1751	g7247
ECA1751	g7248
ECA1751	g16401
ECA1751	g11789
ECA1751	g11202
ECA1751	g2637
ECA1751	g10939
ECA1751	g1664
ECA1751	g22470
ECA1751	g10944
ECA1751	g10936
ECA1751	g17147
ECA1751	g3763
ECA1751	g8387
ECA1751	g19117
ECA1751	g11425
ECA1751	g6932
ECA1751	g1224
ECA1751	g19115
ECA1751	g11448
ECA1751	g10943
ECA1751	g11424
ECA1751	g7282
ECA1751	g10902
ECA1751	g10908
ECA1751	g10711
ECA1751	g10945
ECA1751	g2640
ECA1751	g10937
ECA1751	g10942
ECA1751	g11968
ECA1751	g7691
ECA1751	g19112
ECA1751	g6171
ECA1751	g10628
ECA1751	g18390
ECA1751	g6875
ECA1751	g706
ECA1751	g2634
ECA1751	g19296
ECA1751	g11426
ECA1751	g11446
ECA1751	g17019
ECA1751	g14481
ECA1751	g19113
ECA1751	g11442
ECA1751	g6831
ECA1751	g14486
ECA1751	g11428
ECA1751	g17146
ECA1751	g2638
ECA1751	g18038
ECA1751	g14487
ECA1751	g17137
ECA1751	g19142
ECA1751	g10935
ECA1769	g10830
ECA1769	g6451
ECA1769	g13656
ECA1769	g5054
ECA1769	g8404
ECA1769	g18278
ECA1769	g5086
ECA1769	g18110
ECA1769	g10339
ECA1769	g8405
ECA1769	g14273
ECA1769	g10321
ECA1769	g15013
ECA1769	g10850
ECA1769	g10778
ECA1769	g22543
ECA1769	g10848
ECA1769	g10826
ECA1769	g18805
ECA1769	g1387
ECA1769	g17122
ECA1769	g5050
ECA1769	g22544
ECA1769	g10335
ECA1769	g18242
ECA1769	g5048
ECA1769	g5047
ECA1769	g5051
ECA1769	g10823
ECA1769	g11223
ECA1769	g1296
ECA1769	g17921
ECA1769	g9973
ECA1769	g10558
ECA1769	g10825
ECA1769	g4079
ECA1769	g6452
ECA1769	g10820
ECA1769	g10828
ECA1769	g15835
ECA1769	g19579
ECA1769	g6182
ECA1769	g2989
ECA1769	g8407
ECA1769	g19270
ECA1769	g10337
ECA1769	g18965
ECA1769	g10314
ECA1769	g10821
ECA1769	g10338
ECA1769	g10856
ECA1769	g10862
ECA1769	g247
ECA1769	g10819
ECA1769	g5055
ECA1769	g19569
ECA1769	g10827
ECA1769	g10822
ECA1769	g9790
ECA1769	g2287
ECA1769	g1841
ECA1769	g8401
ECA1769	g329
ECA1769	g18109
ECA1769	g1486
ECA1769	g5049
ECA1769	g8590
ECA1769	g10336
ECA1769	g1842
ECA1769	g10316
ECA1769	g17299
ECA1769	g15009
ECA1769	g8402
ECA1769	g10320
ECA1769	g1438
ECA1769	g15014
ECA1769	g10334
ECA1769	g5052
ECA1769	g15834
ECA1769	g17300
ECA1769	g5053
ECA1769	g16731
ECA1769	g15015
ECA1769	g15825
ECA1769	g8432
ECA1769	g10829
ECA191	g6736
ECA191	g21018
ECA191	g17596
ECA191	g9236
ECA191	g15054
ECA191	g21658
ECA191	g4275
ECA191	g4307
ECA191	g2660
ECA191	g1837
ECA191	g6474
ECA191	g6254
ECA191	g6711
ECA191	g16946
ECA191	g9234
ECA191	g12533
ECA191	g6659
ECA191	g19963
ECA191	g1495
ECA191	g6235
ECA191	g17675
ECA191	g6710
ECA191	g21017
ECA191	g6701
ECA191	g14922
ECA191	g6700
ECA191	g4268
ECA191	g4272
ECA191	g15517
ECA191	g17595
ECA191	g6249
ECA191	g8046
ECA191	g6229
ECA191	g1528
ECA191	g6730
ECA191	g4271
ECA191	g4269
ECA191	g13811
ECA191	g5903
ECA191	g1527
ECA191	g6708
ECA191	g21225
ECA191	g3308
ECA191	g16945
ECA191	g15053
ECA191	g1888
ECA191	g19964
ECA191	g5396
ECA191	g375
ECA191	g7757
ECA191	g6704
ECA191	g6709
ECA191	g6252
ECA191	g17833
ECA191	g7759
ECA191	g11282
ECA191	g4276
ECA191	g5722
ECA191	g6728
ECA191	g9240
ECA191	g1088
ECA191	g14885
ECA191	g6707
ECA191	g6236
ECA191	g7762
ECA191	g2669
ECA191	g11199
ECA191	g5672
ECA191	g4270
ECA191	g7575
ECA191	g6251
ECA191	g6231
ECA191	g6702
ECA191	g7761
ECA191	g6706
ECA191	g6564
ECA191	g9235
ECA191	g4273
ECA191	g6250
ECA191	g6703
ECA191	g4274
ECA191	g6253
ECA191	g18610
ECA191	g19953
ECA191	g7732
ECA191	g1936
ECA2565	g12393
ECA2565	g12420
ECA2565	g19864
ECA2565	g9332
ECA2565	g4374
ECA2565	g1007
ECA2565	g8821
ECA2565	g10179
ECA2565	g9328
ECA2565	g720
ECA2565	g3209
ECA2565	g8799
ECA2565	g722
ECA2565	g12769
ECA2565	g10340
ECA2565	g16362
ECA2565	g16401
ECA2565	g8797
ECA2565	g10843
ECA2565	g12419
ECA2565	g11280
ECA2565	g19865
ECA2565	g6634
ECA2565	g16394
ECA2565	g8823
ECA2565	g8461
ECA2565	g14799
ECA2565	g8805
ECA2565	g9350
ECA2565	g9352
ECA2565	g16398
ECA2565	g12392
ECA2565	g16400
ECA2565	g8818
ECA2565	g16397
ECA2565	g9325
ECA2565	g16396
ECA2565	g9322
ECA2565	g16395
ECA2565	g8820
ECA2565	g3208
ECA2565	g9282
ECA2565	g16399
ECA2565	g2589
ECA2565	g9062
ECA2565	g19863
ECA2565	g9327
ECA2565	g20400
ECA2565	g10180
ECA2565	g3328
ECA2565	g9330
ECA2565	g12813
ECA2565	g3339
ECA2565	g14989
ECA2565	g15264
ECA2565	g4599
ECA2565	g16393
ECA2565	g718
ECA2565	g12725
ECA2565	g10686
ECA2565	g9323
ECA2565	g12728
ECA2565	g22042
ECA2565	g9321
ECA2565	g16392
ECA2565	g9329
ECA2565	g9324
ECA2565	g11984
ECA2565	g2115
ECA2565	g1006
ECA2565	g723
ECA2565	g17641
ECA2565	g14798
ECA2565	g21961
ECA2565	g544
ECA2565	g19859
ECA2565	g8824
ECA2565	g10308
ECA2565	g8803
ECA2565	g8284
ECA2565	g9710
ECA2565	g3338
ECA2565	g4244
ECA2565	g694
ECA2565	g9331
ECA2565	g8822
ED3017	g4072
ED3017	g4099
ED3017	g18800
ED3017	g1002
ED3017	g8894
ED3017	g995
ED3017	g1847
ED3017	g4728
ED3017	g10053
ED3017	g4726
ED3017	g4445
ED3017	g2008
ED3017	g13430
ED3017	g10054
ED3017	g13393
ED3017	g567
ED3017	g2511
ED3017	g4098
ED3017	g993
ED3017	g2949
ED3017	g18799
ED3017	g13400
ED3017	g16827
ED3017	g13398
ED3017	g569
ED3017	g544
ED3017	g7701
ED3017	g186
ED3017	g1019
ED3017	g1021
ED3017	g13396
ED3017	g4071
ED3017	g542
ED3017	g13394
ED3017	g7882
ED3017	g566
ED3017	g13397
ED3017	g570
ED3017	g13395
ED3017	g19901
ED3017	g565
ED3017	g790
ED3017	g18801
ED3017	g994
ED3017	g12425
ED3017	g549
ED3017	g1848
ED3017	g992
ED3017	g9925
ED3017	g9935
ED3017	g1000
ED3017	g4483
ED3017	g9924
ED3017	g14808
ED3017	g14526
ED3017	g563
ED3017	g8670
ED3017	g13399
