strain	gene
ECA3005	g10062
ECA3005	g5933
ECA3005	g5099
ECA3005	g10436
ECA3005	g6995
ECA3005	g7276
ECA3005	g22589
ECA3005	g3581
ECA3005	g7089
ECA3005	g2693
ECA3005	g3289
ECA3005	g5382
ECA3005	g4651
ECA3005	g4453
ECA3005	g15500
ECA3005	g7055
ECA3005	g16309
ECA3005	g12833
ECA3005	g7272
ECA3005	g22629
ECA3005	g15641
ECA3005	g17504
ECA3005	g4652
ECA3005	g20695
ECA3005	g16932
ECA3005	g19141
ECA3005	g30
ECA3005	g2716
ECA3005	g29
ECA3005	g5808
ECA3005	g13300
ECA3005	g21406
ECA3005	g2721
ECA3005	g2774
ECA3005	g7412
ECA3005	g3837
ECA3005	g2695
ECA3005	g11984
ECA3005	g5809
ECA3005	g3661
ECA3005	g20700
ECA3005	g3025
ECA3005	g13219
ECA3005	g22684
ECA3005	g3210
ECA3005	g13433
ECA3005	g17618
ECA3005	g2779
ECA3005	g2740
ECA3005	g17616
ECA3005	g6429
ECA3005	g5383
ECA3005	g9849
ECA3005	g4449
ECA3005	g17604
ECA3005	g4545
ECA3005	g7003
ECA3005	g7156
ECA3005	g12684
ECA3005	g3232
ECA3005	g2749
ECA3005	g3208
ECA3005	g5075
ECA3005	g6247
ECA3005	g7040
ECA3005	g4451
ECA3005	g7192
ECA3005	g2789
ECA3005	g3163
ECA3005	g3212
ECA3005	g2722
ECA3005	g9164
ECA3005	g15832
ECA3005	g5930
ECA3005	g18031
ECA3005	g22669
ECA3005	g9854
ECA3005	g2724
ECA3005	g7095
ECA3005	g3202
ECA3005	g14584
ECA3005	g9853
ECA3005	g4447
ECA3005	g31
ECA3005	g15783
ECA3005	g7056
ECA3005	g12772
ECA3005	g22630
ECA3005	g9816
ECA3005	g18911
ECA3005	g7626
ECA3005	g7002
ECA3005	g32
ECA3005	g3660
ECA3005	g3207
ECA3005	g7041
ECA3005	g8836
ECA3005	g21536
ECA3005	g3671
ECA3005	g21580
ECA3005	g13693
ECA3005	g7205
ECA3005	g4571
ECA3005	g3213
ECA3005	g4182
ECA3005	g21719
ECA3005	g12511
ECA3005	g9808
ECA3005	g13566
ECA3005	g3022
ECA3005	g5076
ECA3005	g14503
ECA3005	g15829
ECA3005	g7088
ECA3005	g4570
ECA3005	g17627
ECA3005	g4623
ECA3005	g2725
ECA3005	g9165
ECA3005	g3242
ECA3005	g3583
ECA3005	g17663
ECA3005	g15948
ECA3005	g13337
ECA3005	g10917
ECA3005	g4716
ECA3005	g20698
ECA3005	g20694
ECA3005	g20689
ECA3005	g7619
ECA3005	g2805
ECA3005	g15975
ECA3005	g15833
ECA3005	g3655
ECA3005	g7155
ECA3005	g6930
ECA3005	g2778
ECA3005	g6880
ECA3005	g20688
ECA3005	g2752
MY10	g21438
MY10	g14659
MY10	g10695
MY10	g21527
MY10	g212
MY10	g3321
MY10	g6537
MY10	g5285
MY10	g21537
MY10	g935
MY10	g944
MY10	g10884
MY10	g14401
MY10	g82
MY10	g941
MY10	g367
MY10	g1434
MY10	g4702
MY10	g49
MY10	g2301
MY10	g531
MY10	g937
MY10	g10691
MY10	g2300
MY10	g21534
MY10	g368
MY10	g21520
MY10	g83
MY10	g2676
MY10	g410
MY10	g1807
MY10	g21638
MY10	g2302
MY10	g1948
MY10	g21531
MY10	g13430
MY10	g21529
MY10	g3280
MY10	g21365
MY10	g12526
MY10	g3317
MY10	g15088
MY10	g371
MY10	g14569
MY10	g6075
MY10	g370
MY10	g10689
MY10	g11631
MY10	g3775
MY10	g6200
MY10	g22105
MY10	g21526
MY10	g6194
MY10	g21533
MY10	g14150
MY10	g6073
MY10	g1701
MY10	g364
MY10	g16711
MY10	g864
MY10	g8712
MY10	g7737
MY10	g16712
MY10	g1337
MY10	g15091
MY10	g530
MY10	g21523
MY10	g22308
MY10	g3134
MY10	g1009
MY10	g21595
MY10	g11060
MY10	g20005
MY10	g10701
MY10	g21426
MY10	g1367
MY10	g19486
MY10	g7744
MY10	g1067
MY10	g8213
MY10	g1091
MY10	g547
MY10	g14660
MY10	g20388
MY10	g939
MY10	g555
MY10	g9278
MY10	g15679
MY10	g21521
MY10	g14924
MY10	g13083
MY10	g10193
MY10	g90
MY10	g96
MY10	g523
MY10	g91
MY10	g62
MY10	g1611
MY10	g12936
MY10	g67
MY10	g3324
MY10	g21658
MY10	g20194
MY10	g1700
MY10	g13081
MY10	g5525
MY10	g105
MY10	g21149
MY10	g92
MY10	g529
MY10	g3453
MY10	g10258
MY10	g12375
MY10	g42
MY10	g16709
MY10	g20177
MY10	g3776
MY10	g10248
MY10	g11628
MY10	g19490
MY10	g10697
MY10	g21479
MY10	g20184
MY10	g12998
MY10	g953
MY10	g16710
MY10	g16395
MY10	g84
MY10	g95
MY10	g2328
MY10	g167
MY10	g1854
MY10	g2394
MY10	g16247
MY10	g863
MY10	g2299
MY10	g21470
MY10	g21489
MY10	g19488
MY10	g21488
MY10	g21235
MY10	g20154
MY10	g554
MY10	g556
MY10	g16220
MY10	g12963
MY10	g2303
MY10	g2609
MY10	g21700
MY10	g601
MY10	g21528
MY10	g19494
MY10	g553
MY10	g1810
MY10	g10257
MY10	g61
MY10	g1702
MY10	g14384
MY10	g21366
MY10	g20221
MY10	g16835
MY10	g10210
MY10	g14701
MY10	g2387
MY10	g151
MY10	g17189
MY10	g1203
MY10	g1885
MY10	g16834
MY10	g20223
MY10	g13078
MY10	g85
MY10	g2613
MY10	g1706
MY10	g11959
MY10	g16713
MY10	g11007
MY10	g12862
MY10	g21169
MY10	g114
MY10	g938
MY10	g13270
MY10	g20170
MY10	g2304
MY10	g8362
MY10	g3074
MY10	g12605
MY10	g20182
MY10	g10010
MY10	g1733
MY10	g21427
MY10	g21439
MY10	g21329
MY10	g18772
MY10	g20176
MY10	g10290
MY10	g344
MY10	g1949
MY10	g21261
MY10	g6192
MY10	g4421
MY10	g866
MY10	g136
MY10	g3238
MY10	g15090
MY10	g1884
MY10	g943
MY10	g480
MY10	g1705
MY10	g21312
MY10	g21524
MY10	g2614
MY10	g6193
MY10	g10837
MY10	g21532
MY10	g16707
MY10	g142
MY10	g1090
MY10	g15076
MY10	g10769
MY10	g3319
MY10	g88
MY10	g7601
MY10	g1732
MY10	g11157
MY10	g10209
MY10	g16396
MY10	g1703
MY10	g14974
MY10	g6201
MY10	g65
MY10	g11069
MY10	g152
MY10	g20396
MY10	g1036
MY10	g11630
MY10	g8215
MY10	g10353
MY10	g546
MY10	g156
MY10	g13082
MY10	g113
MY10	g93
MY10	g365
MY10	g10692
MY10	g12552
MY10	g1704
MY10	g7739
MY10	g6583
MY10	g21262
MY10	g13084
MY10	g516
MY10	g18442
MY10	g13129
MY10	g20190
MY10	g13916
MY10	g525
MY10	g6199
MY10	g6074
MY10	g528
MY10	g522
MY10	g369
MY10	g18641
MY10	g8214
MY10	g15749
MY10	g527
MY10	g116
MY10	g11332
MY10	g21419
MY10	g3318
MY10	g66
MY10	g21402
MY10	g21490
MY10	g20193
MY10	g21657
MY10	g15877
MY10	g81
MY10	g1809
MY10	g6422
MY10	g13085
MY10	g21596
MY10	g21152
MY10	g15099
MY10	g20400
MY10	g21525
MY10	g20389
MY10	g20399
MY10	g551
MY10	g89
MY10	g557
MY10	g14973
MY10	g15137
MY10	g526
MY10	g3355
MY10	g6187
MY10	g942
MY10	g544
MY10	g141
MY10	g17168
MY10	g20155
MY10	g10771
MY10	g16708
MY10	g19796
MY10	g10303
MY10	g20391
MY10	g10243
MY10	g2305
MY10	g10249
MY10	g1024
MY10	g19489
MY10	g9779
MY10	g21530
MY10	g940
DL238	g10469
DL238	g14483
DL238	g17458
DL238	g432
DL238	g2509
DL238	g19163
DL238	g7494
DL238	g10791
DL238	g1246
DL238	g18647
DL238	g18637
DL238	g10215
DL238	g17455
DL238	g8776
DL238	g8370
DL238	g17980
DL238	g3092
DL238	g20865
DL238	g9336
DL238	g15990
DL238	g18593
DL238	g19172
DL238	g14513
DL238	g18591
DL238	g17799
DL238	g20968
DL238	g18606
DL238	g18970
DL238	g8720
DL238	g20953
DL238	g7498
DL238	g9505
DL238	g8719
DL238	g9463
DL238	g9500
DL238	g18480
DL238	g291
DL238	g18702
DL238	g18596
DL238	g17498
DL238	g8435
DL238	g11339
DL238	g17461
DL238	g289
DL238	g9323
DL238	g16928
DL238	g10379
DL238	g20908
DL238	g7943
DL238	g8879
DL238	g4274
DL238	g14558
DL238	g19174
DL238	g4966
DL238	g20907
DL238	g7913
DL238	g22164
DL238	g10742
DL238	g18592
DL238	g17973
DL238	g9966
DL238	g1729
DL238	g8101
DL238	g19159
DL238	g9506
DL238	g6621
DL238	g8955
DL238	g22016
DL238	g13939
DL238	g6622
DL238	g8466
DL238	g10910
DL238	g1237
DL238	g9337
DL238	g18603
DL238	g12185
DL238	g20899
DL238	g17641
DL238	g18748
DL238	g18650
DL238	g7495
DL238	g20898
DL238	g13459
DL238	g9732
DL238	g8880
DL238	g17460
DL238	g10470
DL238	g7991
DL238	g1244
DL238	g1727
DL238	g18460
DL238	g20972
DL238	g5581
DL238	g7410
DL238	g20877
DL238	g9305
DL238	g18526
DL238	g20897
DL238	g8803
DL238	g9345
DL238	g8864
DL238	g20880
DL238	g20928
DL238	g19180
DL238	g14559
DL238	g20988
DL238	g11315
DL238	g8102
DL238	g293
DL238	g6125
DL238	g2271
DL238	g18600
DL238	g9262
DL238	g18682
DL238	g9338
DL238	g21288
DL238	g14550
DL238	g9501
DL238	g1231
DL238	g7850
DL238	g11492
DL238	g9389
DL238	g8788
DL238	g20857
DL238	g8191
DL238	g4963
DL238	g18683
DL238	g15994
DL238	g20930
DL238	g12955
DL238	g8604
DL238	g8952
DL238	g20906
DL238	g374
DL238	g20929
DL238	g6620
DL238	g10512
DL238	g7469
DL238	g9312
DL238	g7497
DL238	g7493
DL238	g7403
DL238	g17459
DL238	g7500
DL238	g6151
DL238	g18805
DL238	g9502
DL238	g4381
DL238	g8878
DL238	g18656
DL238	g19088
DL238	g15992
DL238	g18638
DL238	g18594
DL238	g18886
DL238	g18602
DL238	g7186
DL238	g1196
DL238	g507
DL238	g18690
DL238	g9306
DL238	g14517
DL238	g18597
DL238	g15998
DL238	g8883
DL238	g7120
DL238	g8100
DL238	g1245
DL238	g10198
DL238	g6744
DL238	g1197
DL238	g20911
DL238	g9346
DL238	g18598
DL238	g6619
DL238	g4625
DL238	g13458
DL238	g14309
DL238	g6743
DL238	g296
DL238	g18599
DL238	g18973
DL238	g20878
DL238	g7183
DL238	g8096
DL238	g5295
DL238	g6623
DL238	g18789
DL238	g18953
DL238	g7849
DL238	g109
DL238	g8881
DL238	g18416
DL238	g7499
DL238	g14303
DL238	g8954
DL238	g775
DL238	g290
DL238	g3854
DL238	g15275
DL238	g15102
DL238	g14314
DL238	g9526
DL238	g22171
DL238	g1236
DL238	g9321
DL238	g18860
DL238	g8877
DL238	g9320
DL238	g12392
DL238	g17543
DL238	g10909
DL238	g9340
DL238	g8876
DL238	g20960
DL238	g9310
DL238	g8097
DL238	g21391
DL238	g7182
DL238	g8015
DL238	g19024
DL238	g10907
DL238	g10793
DL238	g9308
DL238	g10792
DL238	g405
DL238	g10894
DL238	g14315
DL238	g14302
DL238	g7989
DL238	g14707
DL238	g6617
DL238	g18747
DL238	g14301
DL238	g22170
DL238	g9339
DL238	g8070
DL238	g18068
DL238	g8098
DL238	g6299
DL238	g8099
DL238	g9499
DL238	g246
DL238	g4965
DL238	g13932
DL238	g1338
DL238	g20905
DL238	g292
DL238	g1180
DL238	g19169
DL238	g13937
DL238	g3853
DL238	g22559
DL238	g18859
DL238	g20900
DL238	g20904
DL238	g9351
DL238	g6618
DL238	g7988
DL238	g9343
DL238	g20901
DL238	g1728
DL238	g18527
DL238	g9503
DL238	g17917
DL238	g20958
DL238	g22520
DL238	g15144
DL238	g5651
DL238	g8069
DL238	g9341
DL238	g17701
DL238	g18528
DL238	g8743
DL238	g20932
DL238	g18247
DL238	g20909
DL238	g20882
DL238	g19166
DL238	g9315
DL238	g18636
DL238	g18461
DL238	g5779
DL238	g13310
DL238	g9342
DL238	g10918
DL238	g18605
DL238	g18601
DL238	g22165
DL238	g10956
DL238	g19091
DL238	g22159
DL238	g6298
DL238	g9307
DL238	g14539
DL238	g8875
DL238	g4606
DL238	g7496
DL238	g19090
DL238	g21811
DL238	g18588
DL238	g21026
DL238	g14514
DL238	g14917
DL238	g1289
DL238	g8873
DL238	g7912
DL238	g9304
DL238	g15993
DL238	g9309
DL238	g18595
DL238	g14481
ECA1757	g21407
ECA1757	g20345
ECA1757	g5171
ECA1757	g16904
ECA1757	g6369
ECA1757	g2846
ECA1757	g1180
ECA1757	g5691
ECA1757	g6320
ECA1757	g4274
ECA1757	g6331
ECA1757	g16724
ECA1757	g2504
ECA1757	g2849
ECA1757	g16933
ECA1757	g4252
ECA1757	g2323
ECA1757	g596
ECA1757	g4218
ECA1757	g4725
ECA1757	g5684
ECA1757	g6377
ECA1757	g16737
ECA1757	g16725
ECA1757	g4560
ECA1757	g4322
ECA1757	g4262
ECA1757	g6362
ECA1757	g4253
ECA1757	g7918
ECA1757	g6106
ECA1757	g4306
ECA1757	g8299
ECA1757	g4600
ECA1757	g8811
ECA1757	g6373
ECA1757	g5688
ECA1757	g2806
ECA1757	g6210
ECA1757	g19477
ECA1757	g14151
ECA1757	g4535
ECA1757	g18839
ECA1757	g6436
ECA1757	g4563
ECA1757	g20433
ECA1757	g1956
ECA1757	g6365
ECA1757	g5168
ECA1757	g4562
ECA1757	g6375
ECA1757	g5682
ECA1757	g3931
ECA1757	g18040
ECA1757	g14300
ECA1757	g6004
ECA1757	g20077
ECA1757	g6376
ECA1757	g20850
ECA1757	g1954
ECA1757	g8921
ECA1757	g4556
ECA1757	g4741
ECA1757	g7438
ECA1757	g15391
ECA1757	g16369
ECA1757	g7439
ECA1757	g9289
ECA1757	g19911
ECA1757	g17841
ECA1757	g2662
ECA1757	g5695
ECA1757	g9259
ECA1757	g6482
ECA1757	g16361
ECA1757	g8296
ECA1757	g6363
ECA1757	g21083
ECA1757	g15893
ECA1757	g5951
ECA1757	g5326
ECA1757	g4232
ECA1757	g5167
ECA1757	g14240
ECA1757	g2844
ECA1757	g20344
ECA1757	g16971
ECA1757	g3311
ECA1757	g8210
ECA1757	g21585
ECA1757	g5164
ECA1757	g4260
ECA1757	g10815
ECA1757	g4751
ECA1757	g4716
ECA1757	g4557
ECA1757	g4750
ECA1757	g4261
ECA1757	g4342
ECA1757	g6332
ECA1757	g6001
ECA1757	g14154
ECA1757	g5879
ECA1757	g14155
ECA1757	g1418
ECA1757	g16736
ECA1757	g6368
ECA1757	g5172
ECA1757	g21955
ECA1757	g5245
ECA1757	g10808
ECA1757	g21635
ECA1757	g8668
ECA1757	g6367
ECA1757	g5089
ECA1757	g16979
ECA1757	g19325
ECA1757	g21634
ECA1757	g4210
ECA1757	g7436
ECA1757	g9013
ECA1757	g5273
ECA1757	g4719
ECA1757	g11713
ECA1757	g9424
ECA1757	g5182
ECA1757	g7437
ECA1757	g4254
ECA1757	g6269
ECA1757	g20303
ECA1757	g8270
ECA1757	g7434
ECA1757	g6256
ECA1757	g8203
ECA1757	g4739
ECA1757	g2845
ECA1757	g8301
ECA1757	g6974
ECA1757	g4749
ECA1757	g3932
ECA1757	g2330
ECA1757	g11711
ECA1757	g4723
ECA1757	g6540
ECA1757	g5376
ECA1757	g6947
ECA1757	g14272
ECA1757	g4326
ECA1757	g6312
ECA1757	g7984
ECA1757	g21586
ECA1757	g14378
ECA1757	g21626
ECA1757	g10571
ECA1757	g5166
ECA1757	g10797
ECA1757	g4282
ECA1757	g4797
ECA1757	g11717
ECA1757	g4231
ECA1757	g8920
ECA1757	g4235
ECA1757	g4314
ECA1757	g20612
ECA1757	g6211
ECA1757	g7560
ECA1757	g18858
ECA1757	g6330
ECA1757	g21636
ECA1757	g6503
ECA1757	g7559
ECA1757	g16936
ECA1757	g8294
ECA1757	g14158
ECA1757	g4255
ECA1757	g4721
ECA1757	g6434
ECA1757	g7981
ECA1757	g8916
ECA1757	g8298
ECA1757	g7440
ECA1757	g2385
ECA1757	g6021
ECA1757	g8667
ECA1757	g13963
ECA1757	g20595
ECA1757	g16932
ECA1757	g15742
ECA1757	g21668
ECA1757	g8300
ECA1757	g16726
ECA1757	g2879
ECA1757	g14644
ECA1757	g8889
ECA1757	g6276
ECA1757	g6281
ECA1757	g11000
ECA1757	g6174
ECA1757	g6105
ECA1757	g14153
ECA1757	g8922
ECA1757	g8919
ECA1757	g22453
ECA1757	g5170
ECA1757	g14832
ECA1757	g5092
ECA1757	g2765
ECA1757	g2980
ECA1757	g19912
ECA1757	g5169
ECA1757	g4748
ECA1757	g8917
ECA1757	g4722
ECA1757	g6366
ECA1757	g7980
ECA1757	g16978
ECA1757	g19915
ECA1757	g5325
ECA1757	g19928
ECA1757	g17127
ECA1757	g6282
ECA1757	g5173
ECA1757	g8295
ECA1757	g4258
ECA1757	g13788
ECA1757	g10796
ECA1757	g9194
ECA1757	g8890
ECA1757	g10809
ECA1757	g2235
ECA1757	g5090
ECA1757	g8918
ECA1757	g21621
ECA1757	g7122
ECA1757	g20027
ECA1757	g3934
ECA1757	g8732
ECA1757	g15891
ECA1757	g4672
ECA1757	g8297
ECA1757	g21568
ECA1757	g4263
ECA1757	g6372
ECA1757	g5685
ECA1757	g19501
ECA1757	g16367
ECA1757	g21788
ECA1757	g10403
ECA1757	g5302
ECA1757	g14152
ECA1757	g4237
ECA1757	g6317
ECA1757	g16960
ECA1757	g4710
ECA1757	g4724
ECA1757	g18608
ECA1757	g5875
ECA1757	g4742
ECA1757	g14103
ECA1757	g8808
ECA1757	g18529
ECA1757	g6371
ECA1757	g5813
ECA1757	g4718
ECA1757	g1955
ECA1757	g6435
ECA1757	g4284
ECA1757	g4265
ECA1757	g4559
ECA1757	g4715
ECA1757	g4561
ECA1757	g4311
ECA1757	g10450
ECA1757	g10870
ECA1757	g4746
ECA1757	g15892
ECA1757	g3240
ECA1757	g4281
ECA1757	g4720
ECA1757	g16731
ECA1757	g2061
ECA1757	g3113
ECA1757	g15372
ECA1757	g3603
ECA1757	g4251
ECA1757	g8731
ECA1757	g8809
ECA1757	g5260
ECA1757	g6500
ECA1757	g21787
ECA1757	g6158
ECA1757	g19903
ECA1757	g6275
ECA1757	g8763
ECA1757	g17333
ECA1757	g6380
ECA1757	g2843
ECA1757	g4259
ECA1757	g6370
ECA1757	g20028
ECA1757	g19864
ECA1757	g7121
ECA1757	g2601
ECA1757	g21627
ECA1757	g11709
ECA1757	g7435
ECA1757	g4383
ECA1757	g21682
ECA1757	g4753
ECA1757	g11712
ECA1757	g4752
ECA1757	g16902
ECA2109	g1044
ECA2109	g19916
ECA2109	g6494
ECA2109	g19594
ECA2109	g4913
ECA2109	g21929
ECA2109	g12664
ECA2109	g16708
ECA2109	g119
ECA2109	g2545
ECA2109	g5372
ECA2109	g13015
ECA2109	g12661
ECA2109	g2455
ECA2109	g97
ECA2109	g17287
ECA2109	g960
ECA2109	g5370
ECA2109	g4413
ECA2109	g4770
ECA2109	g107
ECA2109	g12917
ECA2109	g4456
ECA2109	g1039
ECA2109	g2823
ECA2109	g4532
ECA2109	g5418
ECA2109	g15401
ECA2109	g154
ECA2109	g396
ECA2109	g1575
ECA2109	g126
ECA2109	g19042
ECA2109	g12668
ECA2109	g579
ECA2109	g1154
ECA2109	g79
ECA2109	g2452
ECA2109	g559
ECA2109	g14202
ECA2109	g20002
ECA2109	g18454
ECA2109	g13841
ECA2109	g19644
ECA2109	g3308
ECA2109	g4652
ECA2109	g6443
ECA2109	g20432
ECA2109	g1844
ECA2109	g11405
ECA2109	g560
ECA2109	g395
ECA2109	g4833
ECA2109	g3306
ECA2109	g6680
ECA2109	g670
ECA2109	g8055
ECA2109	g7056
ECA2109	g962
ECA2109	g19477
ECA2109	g6423
ECA2109	g12851
ECA2109	g581
ECA2109	g7681
ECA2109	g1509
ECA2109	g10393
ECA2109	g6676
ECA2109	g4381
ECA2109	g19915
ECA2109	g3178
ECA2109	g4374
ECA2109	g4373
ECA2109	g106
ECA2109	g557
ECA2109	g11423
ECA2109	g12209
ECA2109	g20672
ECA2109	g368
ECA2109	g4379
ECA2109	g105
ECA2109	g1041
ECA2109	g3310
ECA2109	g6496
ECA2109	g6678
ECA2109	g1042
ECA2109	g4371
ECA2109	g4458
ECA2109	g162
ECA2109	g959
ECA2109	g1966
ECA2109	g11936
ECA2109	g7064
ECA2109	g556
ECA2109	g2538
ECA2109	g189
ECA2109	g7533
ECA2109	g1478
ECA2109	g4912
ECA2109	g1322
ECA2109	g1843
ECA2109	g16466
ECA2109	g13190
ECA2109	g21046
ECA2109	g2453
ECA2109	g4239
ECA2109	g1875
ECA2109	g6669
ECA2109	g2106
ECA2109	g4998
ECA2109	g4654
ECA2109	g15911
ECA2109	g18892
ECA2109	g628
ECA2109	g13197
ECA2109	g19873
ECA2109	g18036
ECA2109	g100
ECA2109	g21267
ECA2109	g13844
ECA2109	g12666
ECA2109	g21268
ECA2109	g10389
ECA2109	g1964
ECA2109	g77
ECA2109	g4774
ECA2109	g5322
ECA2109	g2758
ECA2109	g6265
ECA2109	g8034
ECA2109	g2454
ECA2109	g5378
ECA2109	g545
ECA2109	g21180
ECA2109	g1967
ECA2109	g99
ECA2109	g2449
ECA2109	g4382
ECA2109	g5385
ECA2109	g4424
ECA2109	g1061
ECA2109	g1121
ECA2109	g5371
ECA2109	g174
ECA2109	g15790
ECA2109	g3305
ECA2109	g2107
ECA2109	g127
ECA2109	g10385
ECA2109	g2043
ECA2109	g432
ECA2109	g573
ECA2109	g170
ECA2109	g1046
ECA2109	g12705
ECA2109	g6432
ECA2109	g21262
ECA2109	g15802
ECA2109	g20184
ECA2109	g14183
ECA2109	g400
ECA2109	g13842
ECA2109	g13134
ECA2109	g6679
ECA2109	g6668
ECA2109	g4367
ECA2109	g1847
ECA2109	g2761
ECA2109	g15797
ECA2109	g7058
ECA2109	g401
ECA2109	g6059
ECA2109	g1045
ECA2109	g555
ECA2109	g96
ECA2109	g1849
ECA2109	g13507
ECA2109	g3304
ECA2109	g583
ECA2109	g20788
ECA2109	g4750
ECA2109	g3799
ECA2109	g580
ECA2109	g558
ECA2109	g551
ECA2109	g21462
ECA2109	g5273
ECA2109	g19593
ECA2109	g2450
ECA2109	g2014
ECA2109	g15910
ECA2109	g553
ECA2109	g12667
ECA2109	g11110
ECA2109	g4465
ECA2109	g4651
ECA2109	g572
ECA2109	g577
ECA2109	g15791
ECA2109	g4477
ECA2109	g98
ECA2109	g1189
ECA2109	g21693
ECA2109	g64
ECA2109	g8599
ECA2109	g3179
ECA2109	g12750
ECA2109	g230
ECA2109	g12535
ECA2109	g19478
ECA2109	g76
ECA2109	g19481
ECA2109	g4426
ECA2109	g4533
ECA2109	g1214
ECA2109	g4414
ECA2109	g5338
ECA2109	g6465
ECA2109	g14427
ECA2109	g15796
ECA2109	g19494
ECA2109	g2042
ECA2109	g15296
ECA2109	g4238
ECA2109	g570
ECA2109	g103
ECA2109	g437
ECA2109	g1874
ECA2109	g13282
ECA2109	g4569
ECA2109	g11284
ECA2109	g3621
ECA2109	g1846
ECA2109	g1040
ECA2109	g57
ECA2109	g507
ECA2109	g21266
ECA2109	g5419
ECA2109	g4375
ECA2109	g108
ECA2109	g4377
ECA2109	g4313
ECA2109	g19066
ECA2109	g18035
ECA2109	g81
ECA2109	g6470
ECA2109	g6469
ECA2109	g15912
ECA2109	g21315
ECA2109	g1961
ECA2109	g5380
ECA2109	g15913
ECA2109	g129
ECA2109	g4584
ECA2109	g110
ECA2109	g550
ECA2109	g159
ECA2109	g3309
ECA2109	g15451
ECA2109	g1848
ECA2109	g11241
ECA2109	g4370
ECA2109	g12276
ECA2109	g1756
ECA2109	g4412
ECA2109	g5379
ECA2109	g13457
ECA2109	g5275
ECA2109	g6424
ECA2109	g12403
ECA2109	g4198
ECA2109	g554
ECA2109	g398
ECA2109	g1845
ECA2109	g104
ECA2109	g22454
ECA2109	g21269
ECA2109	g1213
ECA2109	g4268
ECA2109	g15297
ECA2109	g402
ECA2109	g1037
ECA2109	g561
ECA2109	g19470
ECA2109	g1066
ECA2109	g4680
ECA2109	g2451
ECA2109	g3307
ECA2109	g1057
ECA2109	g19434
ECA2109	g4459
ECA2109	g21151
ECA2109	g4378
ECA2109	g1043
ECA2109	g12632
ECA2109	g7534
ECA2109	g3622
ECA2109	g2762
ECA2109	g5436
ECA2109	g10391
ECA2109	g4312
ECA2109	g2477
ECA2109	g4534
ECA2109	g21124
ECA2109	g21265
ECA2109	g1142
ECA2109	g856
ECA2109	g403
ECA2109	g10390
ECA2109	g4376
ECA2109	g20167
ECA2109	g582
ECA2109	g3769
ECA2336	g3544
ECA2336	g18339
ECA2336	g18659
ECA2336	g7426
ECA2336	g8332
ECA2336	g14475
ECA2336	g22270
ECA2336	g5817
ECA2336	g5819
ECA2336	g2877
ECA2336	g5040
ECA2336	g22284
ECA2336	g7982
ECA2336	g8335
ECA2336	g16977
ECA2336	g13892
ECA2336	g2567
ECA2336	g3461
ECA2336	g3714
ECA2336	g22286
ECA2336	g6931
ECA2336	g7292
ECA2336	g6135
ECA2336	g8080
ECA2336	g6974
ECA2336	g3539
ECA2336	g2875
ECA2336	g7052
ECA2336	g22237
ECA2336	g16212
ECA2336	g21936
ECA2336	g4946
ECA2336	g2595
ECA2336	g588
ECA2336	g2561
ECA2336	g19211
ECA2336	g8329
ECA2336	g16974
ECA2336	g3059
ECA2336	g3655
ECA2336	g2584
ECA2336	g3355
ECA2336	g21243
ECA2336	g18253
ECA2336	g5818
ECA2336	g12723
ECA2336	g3036
ECA2336	g9416
ECA2336	g4526
ECA2336	g18608
ECA2336	g7175
ECA2336	g17827
ECA2336	g4335
ECA2336	g12108
ECA2336	g4945
ECA2336	g2585
ECA2336	g7355
ECA2336	g5815
ECA2336	g834
ECA2336	g3150
ECA2336	g1215
ECA2336	g18773
ECA2336	g6284
ECA2336	g8144
ECA2336	g3061
ECA2336	g1847
ECA2336	g4002
ECA2336	g11098
ECA2336	g2581
ECA2336	g3537
ECA2336	g4527
ECA2336	g830
ECA2336	g6899
ECA2336	g2876
ECA2336	g18340
ECA2336	g6891
ECA2336	g6892
ECA2336	g3041
ECA2336	g2619
ECA2336	g2593
ECA2336	g2590
ECA2336	g12126
ECA2336	g8786
ECA2336	g17579
ECA2336	g2622
ECA2336	g3032
ECA2336	g6897
ECA2336	g3541
ECA2336	g832
ECA2336	g3542
ECA2336	g417
ECA2336	g6889
ECA2336	g6976
ECA2336	g3460
ECA2336	g2224
ECA2336	g12660
ECA2336	g1223
ECA2336	g4251
ECA2336	g5033
ECA2336	g1697
ECA2336	g580
ECA2336	g3970
ECA2336	g7425
ECA2336	g4334
ECA2336	g14712
ECA2336	g2662
ECA2336	g4367
ECA2336	g17202
ECA2336	g2582
ECA2336	g6756
ECA2336	g7806
ECA2336	g2722
ECA2336	g823
ECA2336	g3546
ECA2336	g579
ECA2336	g7511
ECA2336	g7177
ECA2336	g15267
ECA2336	g19361
ECA2336	g2549
ECA2336	g3108
ECA2336	g7799
ECA2336	g18382
ECA2336	g13135
ECA2336	g2657
ECA2336	g2844
ECA2336	g650
ECA2336	g3050
ECA2336	g9419
ECA2336	g8331
ECA2336	g16975
ECA2336	g11095
ECA2336	g7296
ECA2336	g5268
ECA2336	g22332
ECA2336	g2203
ECA2336	g3829
ECA2336	g22277
ECA2336	g17067
ECA2336	g600
ECA2336	g2541
ECA2336	g5329
ECA2336	g616
ECA2336	g6900
ECA2336	g4589
ECA2336	g3038
ECA2336	g6942
ECA2336	g3561
ECA2336	g3622
ECA2336	g22285
ECA2336	g4340
ECA2336	g16599
