strain	gene
ECA1493	g17777
ECA1493	g6473
ECA1493	g75
ECA1493	g11654
ECA1493	g11001
ECA1493	g9778
ECA1493	g19038
ECA1493	g115
ECA1493	g13918
ECA1493	g17014
ECA1493	g4785
ECA1493	g283
ECA1493	g19019
ECA1493	g4857
ECA1493	g1414
ECA1493	g19455
ECA1493	g22370
ECA1493	g14605
ECA1493	g8616
ECA1493	g9368
ECA1493	g128
ECA1493	g151
ECA1493	g168
ECA1493	g22157
ECA1493	g19026
ECA1493	g9752
ECA1493	g18821
ECA1493	g1022
ECA1493	g19247
ECA1493	g122
ECA1493	g13935
ECA1493	g21822
ECA1493	g17688
ECA1493	g19703
ECA1493	g19701
ECA1493	g3693
ECA1493	g18319
ECA1493	g5123
ECA1493	g6765
ECA1493	g158
ECA1493	g4779
ECA1493	g22389
ECA1493	g17018
ECA1493	g18820
ECA1493	g22155
ECA1493	g22217
ECA1493	g14328
ECA1493	g28
ECA1493	g9751
ECA1493	g600
ECA1493	g15382
ECA1493	g2914
ECA1493	g9701
ECA1493	g5668
ECA1493	g4807
ECA1493	g17784
ECA1493	g22378
ECA1493	g13835
ECA1493	g20956
ECA1493	g9458
ECA1493	g54
ECA1493	g13919
ECA1493	g14422
ECA1493	g114
ECA1493	g22160
ECA1493	g14884
ECA1493	g22387
ECA1493	g12725
ECA1493	g18780
ECA1493	g2936
ECA1493	g22385
ECA1493	g4464
ECA1493	g19407
ECA1493	g19489
ECA1493	g9750
ECA1493	g18788
ECA1493	g21890
ECA1493	g13532
ECA1493	g21315
ECA1493	g157
ECA1493	g4157
ECA1493	g19021
ECA1493	g19025
ECA1493	g7009
ECA1493	g13709
ECA1493	g5669
ECA1493	g17017
ECA1493	g5581
ECA1493	g22395
ECA1493	g149
ECA1493	g1021
ECA1493	g9367
ECA1493	g18786
ECA1493	g670
ECA1493	g2934
ECA1493	g125
ECA1493	g2042
ECA1493	g22374
ECA1493	g9640
ECA1493	g19142
ECA1493	g19488
ECA1493	g20348
ECA1493	g14603
ECA1493	g13932
ECA1493	g22371
ECA1493	g22368
ECA1493	g19485
ECA1493	g17727
ECA1493	g4784
ECA1493	g8890
ECA1493	g2920
ECA1493	g14881
ECA1493	g4899
ECA1493	g22390
ECA1493	g19143
ECA1493	g9739
ECA1493	g17648
ECA1493	g9702
ECA1493	g19410
ECA1493	g18601
ECA1493	g3043
ECA1493	g19702
ECA1493	g19031
ECA1493	g152
ECA1493	g6659
ECA1493	g19250
ECA1493	g19482
ECA1493	g745
ECA1493	g368
ECA1493	g22379
ECA1493	g153
ECA1493	g4783
ECA1493	g22163
ECA1493	g2904
ECA1493	g14326
ECA1493	g5671
ECA1493	g14362
ECA1493	g3052
ECA1493	g19033
ECA1493	g1897
ECA1493	g14327
ECA1493	g4898
ECA1493	g124
ECA1493	g1191
ECA1493	g17326
ECA1493	g19024
ECA1493	g8788
ECA1493	g2043
ECA1493	g5124
ECA1493	g13930
ECA1493	g19386
ECA1493	g291
ECA1493	g4382
ECA1493	g3186
ECA1493	g21823
ECA1493	g11000
ECA1493	g13280
ECA1493	g20636
ECA1493	g6773
ECA1493	g2905
ECA1493	g14032
ECA1493	g18408
ECA1493	g120
ECA1493	g9733
ECA1493	g9370
ECA1493	g19023
ECA1493	g2812
ECA1493	g55
ECA1493	g126
ECA1493	g19030
ECA1493	g13931
ECA1493	g17684
ECA1493	g121
ECA1493	g10505
ECA1493	g18776
ECA1493	g111
ECA1493	g16951
ECA1493	g19409
ECA1493	g113
ECA1493	g2816
ECA1493	g14587
ECA1493	g19453
ECA1493	g14883
ECA1493	g822
ECA1493	g148
ECA1493	g1659
ECA1493	g129
ECA1493	g156
ECA1493	g21314
ECA1493	g19199
ECA1493	g21888
ECA1493	g4463
ECA1493	g13929
ECA1493	g6775
ECA1493	g9383
ECA1493	g9366
ECA1493	g19450
ECA1493	g14588
ECA1493	g5903
ECA1493	g3861
ECA1493	g233
ECA1493	g19317
ECA1493	g17457
ECA1493	g116
ECA1493	g118
ECA1493	g1020
ECA3088	g13507
ECA3088	g383
ECA3088	g9482
ECA3088	g263
ECA3088	g8773
ECA3088	g17738
ECA3088	g5381
ECA3088	g21652
ECA3088	g13864
ECA3088	g12209
ECA3088	g9666
ECA3088	g13875
ECA3088	g3761
ECA3088	g12385
ECA3088	g6094
ECA3088	g6327
ECA3088	g12471
ECA3088	g970
ECA3088	g85
ECA3088	g6108
ECA3088	g12482
ECA3088	g8695
ECA3088	g7180
ECA3088	g13116
ECA3088	g966
ECA3088	g13585
ECA3088	g3891
ECA3088	g22542
ECA3088	g3762
ECA3088	g8438
ECA3088	g9854
ECA3088	g213
ECA3088	g13795
ECA3088	g12205
ECA3088	g12207
ECA3088	g8526
ECA3088	g16683
ECA3088	g6335
ECA3088	g612
ECA3088	g996
ECA3088	g10370
ECA3088	g956
ECA3088	g1007
ECA3088	g5832
ECA3088	g105
ECA3088	g14244
ECA3088	g17166
ECA3088	g12406
ECA3088	g14481
ECA3088	g12203
ECA3088	g9786
ECA3088	g10376
ECA3088	g21632
ECA3088	g12386
ECA3088	g1004
ECA3088	g17133
ECA3088	g3548
ECA3088	g14258
ECA3088	g15954
ECA3088	g14238
ECA3088	g5430
ECA3088	g1003
ECA3088	g375
ECA3088	g387
ECA3088	g9045
ECA3088	g13269
ECA3088	g382
ECA3088	g13729
ECA3088	g12208
ECA3088	g2828
ECA3088	g20540
ECA3088	g9789
ECA3088	g1874
ECA3088	g12879
ECA3088	g1587
ECA3088	g6322
ECA3088	g9047
ECA3088	g872
ECA3088	g13862
ECA3088	g13837
ECA3088	g3765
ECA3088	g6329
ECA3088	g13752
ECA3088	g10037
ECA3088	g7503
ECA3088	g384
ECA3088	g14432
ECA3088	g3528
ECA3088	g600
ECA3088	g9665
ECA3088	g18601
ECA3088	g5870
ECA3088	g8904
ECA3088	g5875
ECA3088	g8696
ECA3088	g14795
ECA3088	g13732
ECA3088	g13105
ECA3088	g6339
ECA3088	g1586
ECA3088	g21631
ECA3088	g11912
ECA3088	g1869
ECA3088	g9044
ECA3088	g12
ECA3088	g8809
ECA3088	g6166
ECA3088	g13912
ECA3088	g974
ECA3088	g10371
ECA3088	g997
ECA3088	g6453
ECA3088	g14236
ECA3088	g6323
ECA3088	g1590
ECA3088	g927
ECA3088	g906
ECA3088	g4289
ECA3088	g13213
ECA3088	g12407
ECA3088	g12892
ECA3088	g13926
ECA3088	g3551
ECA3088	g6318
ECA3088	g17167
ECA3088	g13754
ECA3088	g955
ECA3088	g964
ECA3088	g929
ECA3088	g19474
ECA3088	g161
ECA3088	g21716
ECA3088	g15921
ECA3088	g165
ECA3088	g12889
ECA3088	g17044
ECA3088	g976
ECA3088	g12201
ECA3088	g373
ECA3088	g6093
ECA3088	g8697
ECA3088	g972
ECA3088	g6102
ECA3088	g11703
ECA3088	g11975
ECA3088	g6331
ECA3088	g1000
ECA3088	g10367
ECA3088	g20440
ECA3088	g2265
ECA3088	g12890
ECA3088	g5358
ECA3088	g905
ECA3088	g7624
ECA3088	g381
ECA3088	g17823
ECA3088	g368
ECA3088	g6337
ECA3088	g369
ECA3088	g11997
ECA3088	g968
ECA3088	g9788
ECA3088	g5874
ECA3088	g8700
ECA3088	g607
ECA3088	g2266
ECA3088	g13546
ECA3088	g11591
ECA3088	g12949
ECA3088	g13749
ECA3088	g12204
ECA3088	g15010
ECA3088	g1005
ECA3088	g1019
ECA3088	g14239
ECA3088	g12481
ECA3088	g611
ECA3088	g2511
ECA3088	g957
ECA3088	g13863
ECA3088	g969
ECA3088	g21651
ECA3088	g6345
ECA3088	g4540
ECA3088	g960
ECA3088	g22364
ECA3088	g11926
ECA3088	g13510
ECA3088	g20790
ECA3088	g9784
ECA3088	g5877
ECA3088	g13798
ECA3088	g10373
ECA3088	g5756
ECA3088	g11429
ECA3088	g3760
ECA3088	g14241
ECA3088	g5872
ECA3088	g8441
ECA3088	g8722
ECA3088	g13913
ECA3088	g1016
ECA3088	g12382
ECA3088	g14147
ECA3088	g7328
ECA3088	g11927
ECA3088	g1320
ECA3088	g5267
ECA3088	g6105
ECA3088	g5431
ECA3088	g11924
ECA3088	g6338
ECA3088	g794
ECA3088	g1090
ECA3088	g13879
ECA3088	g12876
ECA3088	g377
ECA3088	g3783
ECA3088	g6336
ECA3088	g6340
ECA3088	g6325
ECA3088	g13720
ECA3088	g13865
ECA3088	g599
ECA3088	g21719
ECA3088	g13296
ECA3088	g12320
ECA3088	g21153
ECA3088	g975
ECA3088	g264
ECA3088	g7087
ECA3088	g1133
ECA3088	g962
ECA3088	g9785
ECA3088	g8527
ECA3088	g6324
ECA3088	g995
ECA3088	g1871
ECA3088	g6100
ECA3088	g14240
ECA3088	g12993
ECA3088	g8440
ECA3088	g1521
ECA3088	g3781
ECA3088	g796
ECA3088	g795
ECA3088	g2884
ECA3088	g13976
ECA3088	g13721
ECA3088	g12206
ECA3088	g5873
ECA3088	g13726
ECA3088	g2883
ECA3088	g1008
ECA3088	g998
ECA3088	g8699
ECA3088	g14736
ECA3088	g18913
ECA3088	g3766
ECA3088	g6765
ECA3088	g22438
ECA3088	g13925
ECA3088	g12891
ECA3088	g5910
ECA3088	g5026
ECA3088	g386
ECA3088	g3889
ECA3088	g20179
ECA3088	g5763
ECA3088	g6101
ECA3088	g7439
ECA3088	g1591
ECA3088	g1665
ECA3088	g13877
ECA3088	g1213
ECA3088	g8698
ECA3088	g13586
ECA3088	g3750
ECA3088	g13906
ECA3088	g12444
ECA3088	g8816
ECA3088	g3897
ECA3088	g2744
ECA3088	g6095
ECA3088	g8815
ECA3088	g14224
ECA3088	g971
ECA3088	g13115
ECA3088	g14839
ECA3088	g2885
ECA3088	g9046
ECA3088	g8694
ECA3088	g3662
ECA3088	g6330
ECA3088	g13927
ECA3088	g1140
ECA3088	g9855
ECA3088	g6103
ECA3088	g4027
ECA3088	g14802
ECA3088	g2743
ECA3088	g6341
ECA3088	g999
ECA3088	g13861
ECA3088	g20467
ECA3088	g577
ECA3088	g7321
ECA3088	g3751
ECA3088	g13796
ECA3088	g12780
ECA3088	g21718
ECA3088	g13506
ECA3088	g967
ECA3088	g5359
ECA3088	g12995
ECA3088	g1872
ECA3088	g11867
ECA3088	g379
ECA3088	g14237
ECA3088	g262
ECA3088	g3657
ECA3088	g973
ECA3088	g601
ECA3088	g6321
ECA3088	g378
ECA3088	g13505
ECA3088	g21703
ECA3088	g958
ECA3088	g3661
ECA3088	g12222
ECA3088	g11925
ECA3088	g994
ECA3088	g2045
ECA3088	g21152
ECA3088	g3763
ECA3088	g7319
ECA3088	g13755
ECA3088	g12221
ECA3088	g8205
ECA3088	g21717
ECA3088	g4714
ECA3088	g385
ECA3088	g963
ECA3088	g965
ECA3088	g1870
ECA3088	g576
ECA741	g20147
ECA741	g13922
ECA741	g3194
ECA741	g21665
ECA741	g15000
ECA741	g11595
ECA741	g3057
ECA741	g6512
ECA741	g3009
ECA741	g14897
ECA741	g3015
ECA741	g7046
ECA741	g13987
ECA741	g6592
ECA741	g16227
ECA741	g14030
ECA741	g20801
ECA741	g3016
ECA741	g14645
ECA741	g13749
ECA741	g3059
ECA741	g12402
ECA741	g7045
ECA741	g9547
ECA741	g11444
ECA741	g9834
ECA741	g2983
ECA741	g4086
ECA741	g12984
ECA741	g12231
ECA741	g13156
ECA741	g21595
ECA741	g3010
ECA741	g13536
ECA741	g21708
ECA741	g2854
ECA741	g3020
ECA741	g19287
ECA741	g14899
ECA741	g3758
ECA741	g21702
ECA741	g13745
ECA741	g5423
ECA741	g19337
ECA741	g11648
ECA741	g12540
ECA741	g13925
ECA741	g22750
ECA741	g15333
ECA741	g11049
ECA741	g9492
ECA741	g13558
ECA741	g256
ECA741	g15586
ECA741	g3515
ECA741	g13750
ECA741	g2662
ECA741	g1765
ECA741	g12772
ECA741	g20149
ECA741	g18962
ECA741	g14829
ECA741	g2984
ECA741	g21592
ECA741	g3021
ECA741	g465
ECA741	g3514
ECA741	g12055
ECA741	g3389
ECA741	g14995
ECA741	g3014
ECA741	g21596
ECA741	g245
ECA741	g22962
ECA741	g10061
ECA741	g13429
ECA741	g346
ECA741	g10069
ECA741	g10058
ECA741	g13764
ECA741	g22535
ECA741	g12406
ECA741	g13474
ECA741	g9829
ECA741	g9897
ECA741	g4091
ECA741	g20084
ECA741	g10068
ECA741	g11452
ECA741	g344
ECA741	g17413
ECA741	g12398
ECA741	g9830
ECA741	g13031
ECA741	g15352
ECA741	g3004
ECA741	g14967
ECA741	g15332
ECA741	g3005
ECA741	g14896
ECA741	g8212
ECA741	g21713
ECA741	g2163
ECA741	g14855
ECA741	g14938
ECA741	g13245
ECA741	g13489
ECA741	g12773
ECA741	g2428
ECA741	g243
ECA741	g9826
ECA741	g15963
ECA741	g17837
ECA741	g7048
ECA741	g10065
ECA741	g6510
ECA741	g13336
ECA741	g2425
ECA741	g22655
ECA741	g12507
ECA741	g13744
ECA741	g16748
ECA741	g21800
ECA741	g21803
ECA741	g3390
ECA741	g22536
ECA741	g2972
ECA741	g2982
ECA741	g12060
ECA741	g3008
ECA741	g10075
ECA741	g1764
ECA741	g20148
ECA741	g13334
ECA741	g21018
ECA741	g22569
ECA741	g12107
ECA741	g241
ECA741	g9066
ECA741	g8982
ECA741	g20146
ECA741	g13747
ECA741	g3579
ECA741	g20083
ECA741	g2981
ECA741	g5696
ECA741	g14682
ECA741	g22811
ECA741	g12539
ECA741	g9839
ECA741	g10901
ECA741	g3017
ECA741	g5307
ECA741	g14851
ECA741	g10062
ECA741	g15862
ECA741	g13746
ECA741	g2480
ECA741	g21618
ECA741	g2977
ECA741	g14952
ECA741	g486
ECA741	g12870
ECA741	g21746
ECA741	g12396
ECA741	g14605
ECA741	g2897
ECA741	g14029
ECA741	g1514
ECA741	g9825
ECA741	g117
ECA741	g13926
ECA741	g10071
ECA741	g6513
ECA741	g2958
ECA741	g14954
ECA741	g14953
ECA741	g12538
ECA741	g13948
ECA741	g21597
ECA741	g17674
ECA741	g15061
ECA741	g9589
ECA741	g10319
ECA741	g14604
ECA741	g13947
ECA741	g2974
ECA741	g11442
ECA741	g3510
ECA741	g12099
ECA741	g9828
ECA741	g462
ECA741	g457
ECA741	g13865
ECA741	g13333
ECA741	g14608
ECA741	g9591
ECA741	g9824
ECA741	g5150
ECA741	g3012
ECA741	g2978
ECA741	g20063
ECA741	g9498
ECA741	g3018
ECA741	g2429
ECA741	g12871
ECA741	g22824
ECA741	g15243
ECA741	g12395
ECA741	g3013
ECA741	g15001
ECA741	g9623
ECA741	g9836
ECA741	g15336
ECA741	g1987
ECA741	g13486
ECA741	g1281
ECA741	g122
ECA741	g13487
ECA741	g12397
ECA741	g22866
ECA741	g10179
ECA741	g10067
ECA741	g3019
ECA741	g13488
ECA741	g14955
ECA741	g10070
ECA741	g3006
ECA741	g12960
ECA741	g21219
ECA741	g3511
ECA741	g6593
ECA741	g9832
ECA741	g2162
ECA741	g15335
ECA741	g12709
ECA741	g10807
ECA741	g13751
ECA741	g1195
ECA741	g13748
ECA741	g246
ECA741	g15014
ECA741	g12505
ECA741	g11596
ECA741	g15339
ECA741	g21707
ECA741	g9588
ECA741	g21218
ECA741	g19031
ECA741	g20282
ECA741	g14823
ECA741	g14856
ECA741	g2355
ECA741	g11676
ECA741	g12201
ECA741	g10059
ECA741	g5568
ECA741	g15060
ECA741	g9831
ECA741	g12508
ECA741	g3022
ECA741	g15334
ECA741	g4089
ECA741	g13147
ECA741	g5507
ECA741	g15331
ECA741	g12407
ECA741	g14584
ECA741	g14683
ECA741	g22810
ECA741	g12400
ECA741	g3011
ECA741	g350
ECA741	g1280
ECA741	g7908
ECA741	g20909
ECA741	g21594
ECA741	g3580
ECA741	g12394
ECA741	g11040
ECA741	g11762
ECA741	g12032
ECA741	g22146
ECA741	g11677
ECA741	g226
ECA741	g12200
ECA741	g1140
ECA741	g10063
ECA741	g10060
ECA741	g7350
ECA741	g2784
ECA741	g14344
ECA741	g15937
ECA741	g2971
ECA741	g2976
ECA741	g15013
ECA741	g12405
ECA741	g11042
ECA741	g2979
ECA741	g20134
ECA741	g2980
ECA741	g13146
ECA741	g17173
ECA741	g18753
ECA741	g240
ECA741	g14969
ECA741	g14820
ECA741	g18968
ECA741	g3512
ECA741	g15012
ECA741	g2424
ECA741	g13763
ECA741	g12399
ECA741	g2975
ECA741	g2164
ECA741	g14965
ECA741	g9833
ECA741	g22963
ECA741	g13337
ECA741	g244
ECA741	g1139
ECA741	g2973
ECA741	g11432
ECA741	g15319
ECA741	g12163
ECA741	g2964
ECA741	g12202
ECA741	g14853
ECA741	g14470
ECA741	g2850
ECA741	g13335
ECA741	g18925
ECA741	g11441
ECA741	g4083
ECA741	g9584
ECA741	g21593
ECA741	g14826
ECA741	g20064
ECA741	g3007
ECA741	g12408
ECA741	g11965
ECA741	g14603
ECA741	g3003
ECA741	g2161
ECA741	g9586
ECA741	g21745
ECA1851	g17107
ECA1851	g3686
ECA1851	g12977
ECA1851	g21103
ECA1851	g10862
ECA1851	g7394
ECA1851	g2217
ECA1851	g1324
ECA1851	g13555
ECA1851	g14112
ECA1851	g10352
ECA1851	g14228
ECA1851	g6319
ECA1851	g2146
ECA1851	g20862
ECA1851	g10423
ECA1851	g14700
ECA1851	g16867
ECA1851	g22533
ECA1851	g14692
ECA1851	g11649
ECA1851	g2971
ECA1851	g7525
ECA1851	g7736
ECA1851	g14457
ECA1851	g21093
ECA1851	g4229
ECA1851	g21242
ECA1851	g10182
ECA1851	g3235
ECA1851	g11435
ECA1851	g4443
ECA1851	g10396
ECA1851	g12081
ECA1851	g10960
ECA1851	g11823
ECA1851	g2147
ECA1851	g10340
ECA1851	g20896
ECA1851	g2261
ECA1851	g14697
ECA1851	g20868
ECA1851	g194
ECA1851	g3923
ECA1851	g3237
ECA1851	g12411
ECA1851	g9046
ECA1851	g4236
ECA1851	g7739
ECA1851	g3354
ECA1851	g10336
ECA1851	g3342
ECA1851	g20866
ECA1851	g3683
ECA1851	g15688
ECA1851	g737
ECA1851	g18447
ECA1851	g10221
ECA1851	g21104
ECA1851	g2260
ECA1851	g3675
ECA1851	g3678
ECA1851	g8472
ECA1851	g20907
ECA1851	g14467
ECA1851	g3190
ECA1851	g2302
ECA1851	g10948
ECA1851	g13894
ECA1851	g11433
ECA1851	g9717
ECA1851	g19371
ECA1851	g14691
ECA1851	g10453
ECA1851	g6743
ECA1851	g3163
ECA1851	g14698
ECA1851	g12601
ECA1851	g3279
ECA1851	g21094
ECA1851	g21346
ECA1851	g12791
ECA1851	g14464
ECA1851	g3294
ECA1851	g3297
ECA1851	g8557
ECA1851	g2148
ECA1851	g7505
ECA1851	g11639
ECA1851	g9718
ECA1851	g10357
ECA1851	g6639
ECA1851	g6595
ECA1851	g21437
ECA1851	g21097
ECA1851	g14532
ECA1851	g14701
ECA1851	g19306
ECA1851	g10681
ECA1851	g2932
ECA1851	g14699
ECA1851	g7624
ECA1851	g6997
ECA1851	g11750
ECA1851	g3705
ECA1851	g3682
ECA1851	g3234
ECA1851	g10679
ECA1851	g19369
ECA1851	g21206
ECA1851	g7521
ECA1851	g3189
ECA1851	g6654
ECA1851	g21365
ECA1851	g14689
ECA1851	g9435
ECA1851	g10400
ECA1851	g16559
ECA1851	g2507
ECA1851	g21105
ECA1851	g18089
ECA1851	g22840
ECA1851	g21289
ECA1851	g10348
ECA1851	g2505
ECA1851	g14696
ECA1851	g16787
ECA1851	g11424
ECA1851	g7760
ECA1851	g3355
ECA1851	g10317
ECA1851	g10355
ECA1851	g10358
ECA1851	g22605
ECA1851	g14705
ECA1851	g9433
ECA1851	g9047
ECA1851	g12084
ECA1851	g19370
ECA1851	g12671
ECA1851	g22011
ECA1851	g10347
ECA1851	g13470
ECA1851	g12790
ECA1851	g10318
ECA1851	g19305
ECA1851	g15985
ECA1851	g2910
ECA1851	g2936
ECA1851	g3012
ECA1851	g12668
ECA1851	g7625
ECA1851	g14472
ECA1851	g12078
ECA1851	g10350
ECA1851	g3185
ECA1851	g18190
ECA1851	g10677
ECA1851	g9783
ECA1851	g2170
ECA1851	g2508
ECA1851	g19368
ECA1851	g10797
ECA1851	g2303
ECA1851	g2933
ECA1851	g10958
ECA1851	g14458
ECA1851	g2255
ECA1851	g8795
ECA1851	g7526
ECA1851	g20903
ECA1851	g11306
ECA1851	g16790
ECA1851	g20865
ECA1851	g11418
ECA1851	g10424
ECA1851	g16789
ECA1851	g7527
ECA1851	g21208
ECA1851	g3296
ECA1851	g3295
ECA1851	g10344
ECA1851	g3343
ECA1851	g2149
ECA1851	g17087
ECA1851	g22875
ECA1851	g14231
ECA1851	g14948
ECA1851	g3312
ECA1851	g12672
ECA1851	g11432
ECA1851	g14694
ECA1851	g14690
ECA1851	g20897
ECA1851	g6433
ECA1851	g14233
ECA1851	g6157
ECA1851	g10102
ECA1851	g19285
ECA1851	g12080
ECA1851	g10858
ECA1851	g21292
ECA1851	g2268
ECA1851	g10680
ECA1851	g1401
ECA1851	g3580
ECA1851	g12076
ECA1851	g11438
ECA1851	g14267
ECA1851	g9713
ECA1851	g14105
ECA1851	g14469
ECA1851	g1400
ECA1851	g6651
ECA1851	g6652
ECA1851	g10947
ECA1851	g11421
ECA1851	g6653
ECA1851	g7503
ECA1851	g9265
ECA1851	g14693
ECA1851	g10959
ECA1851	g14226
ECA1851	g11422
ECA1851	g10354
ECA1851	g3013
ECA1851	g7502
ECA1851	g2144
ECA1851	g10304
ECA1851	g18811
ECA1851	g10319
ECA1851	g10337
ECA1851	g10486
ECA1851	g2358
ECA1851	g2357
ECA1851	g18115
ECA1851	g19356
ECA1851	g16868
ECA1851	g14465
ECA1851	g9434
ECA1851	g3685
ECA1851	g15447
ECA1851	g8421
ECA1851	g7524
ECA1851	g3408
ECA1851	g17822
ECA1851	g3356
ECA1851	g2145
ECA1851	g10882
ECA1851	g3689
ECA1851	g2143
ECA1851	g10675
ECA1851	g14230
ECA1851	g3310
ECA1851	g4173
ECA1851	g19506
ECA1851	g3157
ECA1851	g7520
ECA1851	g15859
ECA1851	g10316
ECA1851	g20855
ECA1851	g11436
ECA1851	g10682
ECA1851	g21852
ECA1851	g21098
ECA1851	g3684
ECA1851	g15796
ECA1851	g21102
ECA1851	g3681
ECA1851	g20864
ECA1851	g21100
ECA1851	g14187
ECA1851	g7537
ECA1851	g17088
ECA1851	g10919
ECA1851	g3873
ECA1851	g8556
ECA1851	g10339
ECA1851	g10861
ECA1851	g9714
ECA1851	g10345
ECA1851	g11517
ECA1851	g14459
ECA1851	g8420
ECA1851	g1325
ECA1851	g20157
ECA1851	g20867
ECA1851	g11423
ECA1851	g9988
ECA1851	g10175
ECA1851	g11437
ECA1851	g3662
ECA1851	g20906
ECA1851	g10697
ECA1851	g10359
ECA1851	g8422
ECA1851	g10356
ECA1851	g7263
ECA1851	g22045
ECA1851	g10343
ECA1851	g10349
ECA1851	g14695
ECA1851	g15681
ECA1851	g20854
ECA1851	g7536
ECA1851	g1554
ECA1851	g18810
ECA1851	g10341
ECA1851	g10683
ECA1851	g11434
ECA1851	g21207
ECA1851	g3154
ECA1851	g10351
ECA1851	g7629
ECA1851	g10696
ECA1851	g11648
ECA1851	g9436
ECA1851	g14466
ECA1851	g12667
ECA1851	g12602
ECA1851	g7399
ECA1851	g1491
ECA1851	g1996
ECA1851	g15539
ECA1851	g22046
ECA1851	g1170
ECA1851	g3308
ECA1851	g22935
ECA1851	g9636
ECA1851	g1373
ECA1851	g4272
ECA1851	g22713
ECA1851	g3160
ECA1851	g10676
ECA1851	g9432
ECA1851	g3187
ECA1851	g3337
ECA1851	g17137
ECA1851	g14807
ECA1851	g15679
ECA1851	g19286
ECA1851	g2931
ECA1851	g10678
ECA1851	g12670
ECA1851	g10310
ECA1228	g11074
ECA1228	g4944
ECA1228	g16903
ECA1228	g4531
ECA1228	g7954
ECA1228	g5058
ECA1228	g8949
ECA1228	g15709
ECA1228	g21464
ECA1228	g4007
ECA1228	g4078
ECA1228	g16188
ECA1228	g5242
ECA1228	g16667
ECA1228	g4494
ECA1228	g4517
ECA1228	g14916
ECA1228	g6515
ECA1228	g20219
ECA1228	g4513
ECA1228	g4528
ECA1228	g16446
ECA1228	g12110
ECA1228	g19549
ECA1228	g15459
ECA1228	g15466
ECA1228	g17606
ECA1228	g1007
ECA1228	g9279
ECA1228	g5234
ECA1228	g15278
ECA1228	g9282
ECA1228	g5243
ECA1228	g21576
ECA1228	g4565
ECA1228	g17003
ECA1228	g16147
ECA1228	g5044
ECA1228	g20992
ECA1228	g16439
ECA1228	g4515
ECA1228	g16669
ECA1228	g15228
ECA1228	g5290
ECA1228	g15768
ECA1228	g11076
ECA1228	g14910
ECA1228	g15468
ECA1228	g9285
ECA1228	g15757
ECA1228	g4199
ECA1228	g4679
ECA1228	g16452
ECA1228	g11095
ECA1228	g13759
ECA1228	g15884
ECA1228	g11078
ECA1228	g22041
ECA1228	g4481
ECA1228	g16661
ECA1228	g16675
ECA1228	g20996
ECA1228	g8704
ECA1228	g1644
ECA1228	g16435
ECA1228	g19485
ECA1228	g2715
ECA1228	g21584
ECA1228	g7922
ECA1228	g21114
ECA1228	g8700
ECA1228	g15814
ECA1228	g4927
ECA1228	g15966
ECA1228	g15820
ECA1228	g16211
ECA1228	g18466
ECA1228	g8581
ECA1228	g16443
ECA1228	g2661
ECA1228	g18297
ECA1228	g15479
ECA1228	g21374
ECA1228	g26
ECA1228	g15458
ECA1228	g15465
ECA1228	g7347
ECA1228	g12806
ECA1228	g21373
ECA1228	g21582
ECA1228	g16449
ECA1228	g15837
ECA1228	g10793
ECA1228	g16448
ECA1228	g16606
ECA1228	g19193
ECA1228	g16608
ECA1228	g16909
ECA1228	g5347
ECA1228	g19486
ECA1228	g21356
ECA1228	g4917
ECA1228	g16904
ECA1228	g1768
ECA1228	g17374
ECA1228	g1246
ECA1228	g21681
ECA1228	g11306
ECA1228	g1748
ECA1228	g4928
ECA1228	g21361
ECA1228	g15888
ECA1228	g16429
ECA1228	g11305
ECA1228	g15755
ECA1228	g16905
ECA1228	g15930
ECA1228	g1869
ECA1228	g1981
ECA1228	g19552
ECA1228	g10808
ECA1228	g21108
ECA1228	g15457
ECA1228	g15464
ECA1228	g15441
ECA1228	g5050
ECA1228	g3952
ECA1228	g13794
ECA1228	g4524
ECA1228	g20775
ECA1228	g21371
ECA1228	g3949
ECA1228	g1766
ECA1228	g11283
ECA1228	g4526
ECA1228	g21110
ECA1228	g541
ECA1228	g18707
ECA1228	g15460
ECA1228	g15467
ECA1228	g4588
ECA1228	g15756
ECA1228	g21375
ECA1228	g15456
ECA1228	g15463
ECA1228	g3290
ECA1228	g8701
ECA1228	g15821
ECA1228	g3673
ECA1228	g16441
ECA1228	g7263
ECA1228	g20991
ECA1228	g4427
ECA1228	g20900
ECA1228	g8769
ECA1228	g16434
ECA1228	g4493
ECA1228	g17294
ECA1228	g5049
ECA1228	g169
ECA1228	g5041
ECA1228	g15969
ECA1228	g15461
ECA1228	g3670
ECA1228	g19537
ECA1228	g21107
ECA1228	g15935
ECA1228	g11077
ECA1228	g21262
ECA1228	g20772
ECA1228	g16186
ECA1228	g22054
ECA1228	g16674
ECA1228	g4940
ECA1228	g1779
ECA1228	g3034
ECA1228	g4512
ECA1228	g17373
ECA1228	g19550
ECA1228	g4516
ECA1228	g3291
ECA1228	g219
ECA1228	g21111
ECA1228	g15976
ECA1228	g16187
ECA1228	g11282
ECA1228	g5412
ECA1228	g5339
ECA1228	g11081
ECA1228	g16450
ECA1228	g20949
ECA1228	g15798
ECA1228	g10586
ECA1228	g16444
ECA1228	g21112
ECA1228	g1763
ECA1228	g21085
ECA1228	g3953
ECA1228	g14694
ECA1228	g331
ECA1228	g12185
ECA1228	g12448
ECA1228	g10471
