strain	gene
XZ1516	g20993
XZ1516	g18545
XZ1516	g9327
XZ1516	g7069
XZ1516	g19693
XZ1516	g16319
XZ1516	g17534
XZ1516	g18590
XZ1516	g10055
XZ1516	g11774
XZ1516	g529
XZ1516	g813
XZ1516	g10228
XZ1516	g22029
XZ1516	g8295
XZ1516	g4169
XZ1516	g8092
XZ1516	g13439
XZ1516	g21984
XZ1516	g16539
XZ1516	g22005
XZ1516	g13617
XZ1516	g21899
XZ1516	g50
XZ1516	g3538
XZ1516	g13605
XZ1516	g9791
XZ1516	g7370
XZ1516	g7084
XZ1516	g21777
XZ1516	g21885
XZ1516	g16370
XZ1516	g21887
XZ1516	g10003
XZ1516	g1575
XZ1516	g1468
XZ1516	g20459
XZ1516	g787
XZ1516	g21478
XZ1516	g781
XZ1516	g16344
XZ1516	g10070
XZ1516	g12651
XZ1516	g16493
XZ1516	g8154
XZ1516	g9736
XZ1516	g3385
XZ1516	g10210
XZ1516	g19991
XZ1516	g14977
XZ1516	g13606
XZ1516	g20065
XZ1516	g13572
XZ1516	g9627
XZ1516	g9511
XZ1516	g21817
XZ1516	g19832
XZ1516	g8110
XZ1516	g9521
XZ1516	g570
XZ1516	g19881
XZ1516	g22708
XZ1516	g2185
XZ1516	g1590
XZ1516	g17298
XZ1516	g16456
XZ1516	g19364
XZ1516	g14253
XZ1516	g9440
XZ1516	g780
XZ1516	g17278
XZ1516	g19901
XZ1516	g5550
XZ1516	g13583
XZ1516	g7418
XZ1516	g7419
XZ1516	g21479
XZ1516	g18992
XZ1516	g10230
XZ1516	g19924
XZ1516	g8464
XZ1516	g19929
XZ1516	g18655
XZ1516	g183
XZ1516	g8682
XZ1516	g22028
XZ1516	g621
XZ1516	g22905
XZ1516	g374
XZ1516	g497
XZ1516	g13308
XZ1516	g4451
XZ1516	g8109
XZ1516	g16495
XZ1516	g8239
XZ1516	g6814
XZ1516	g9316
XZ1516	g2276
XZ1516	g14182
XZ1516	g22582
XZ1516	g7115
XZ1516	g8659
XZ1516	g6960
XZ1516	g16251
XZ1516	g15858
XZ1516	g17531
XZ1516	g9797
XZ1516	g7737
XZ1516	g19916
XZ1516	g21779
XZ1516	g1248
XZ1516	g17304
XZ1516	g9768
XZ1516	g12171
XZ1516	g9320
XZ1516	g69
XZ1516	g13631
XZ1516	g15883
XZ1516	g22038
XZ1516	g16250
XZ1516	g21988
XZ1516	g18523
XZ1516	g12254
XZ1516	g655
XZ1516	g9848
XZ1516	g8180
XZ1516	g10018
XZ1516	g7592
XZ1516	g15193
XZ1516	g16505
XZ1516	g6985
XZ1516	g9582
XZ1516	g18377
XZ1516	g9809
XZ1516	g18416
XZ1516	g9550
XZ1516	g16397
XZ1516	g12158
XZ1516	g114
XZ1516	g15823
XZ1516	g1559
XZ1516	g19830
XZ1516	g21382
XZ1516	g21243
XZ1516	g8136
XZ1516	g18547
XZ1516	g22915
XZ1516	g16169
XZ1516	g6790
XZ1516	g129
XZ1516	g4659
XZ1516	g18051
XZ1516	g9936
XZ1516	g8505
XZ1516	g9845
XZ1516	g15900
XZ1516	g20630
XZ1516	g9847
XZ1516	g8209
XZ1516	g456
XZ1516	g16247
XZ1516	g7152
XZ1516	g1495
XZ1516	g14514
XZ1516	g21373
XZ1516	g20446
XZ1516	g19383
XZ1516	g10743
XZ1516	g10250
XZ1516	g11
XZ1516	g20150
XZ1516	g9989
XZ1516	g17856
XZ1516	g22036
XZ1516	g9462
XZ1516	g11011
XZ1516	g20777
XZ1516	g9445
XZ1516	g13582
XZ1516	g1180
XZ1516	g9497
XZ1516	g8062
XZ1516	g8179
XZ1516	g21877
XZ1516	g1193
XZ1516	g16256
XZ1516	g13770
XZ1516	g18929
XZ1516	g19935
XZ1516	g12596
XZ1516	g13575
XZ1516	g20167
XZ1516	g18623
XZ1516	g4823
XZ1516	g10238
XZ1516	g18373
XZ1516	g10248
XZ1516	g5553
XZ1516	g16353
XZ1516	g3
XZ1516	g9547
XZ1516	g68
XZ1516	g10240
XZ1516	g9391
XZ1516	g8151
XZ1516	g177
XZ1516	g9748
XZ1516	g9678
XZ1516	g13117
XZ1516	g16553
XZ1516	g9407
XZ1516	g10629
XZ1516	g9707
XZ1516	g12468
XZ1516	g9619
XZ1516	g19884
XZ1516	g13305
XZ1516	g5552
XZ1516	g19950
XZ1516	g21325
XZ1516	g126
XZ1516	g21908
XZ1516	g21915
XZ1516	g22013
XZ1516	g13725
XZ1516	g13131
XZ1516	g19968
XZ1516	g19689
XZ1516	g20624
XZ1516	g13392
XZ1516	g15901
XZ1516	g20147
XZ1516	g18520
XZ1516	g1105
XZ1516	g8449
XZ1516	g11046
XZ1516	g18420
XZ1516	g7986
XZ1516	g19983
XZ1516	g16264
XZ1516	g6440
XZ1516	g1166
XZ1516	g17274
XZ1516	g9794
XZ1516	g15348
XZ1516	g9542
XZ1516	g22485
XZ1516	g21357
XZ1516	g4178
XZ1516	g4804
XZ1516	g9783
XZ1516	g9774
XZ1516	g494
XZ1516	g16258
XZ1516	g18347
XZ1516	g16259
XZ1516	g13627
XZ1516	g9866
XZ1516	g22030
XZ1516	g254
XZ1516	g18381
XZ1516	g9800
XZ1516	g5549
XZ1516	g1095
XZ1516	g10833
XZ1516	g9624
XZ1516	g18643
XZ1516	g9341
XZ1516	g9649
XZ1516	g7215
XZ1516	g22205
XZ1516	g19723
XZ1516	g5209
XZ1516	g6
XZ1516	g9558
XZ1516	g14130
XZ1516	g86
XZ1516	g16368
XZ1516	g9548
XZ1516	g7065
XZ1516	g18339
XZ1516	g10249
XZ1516	g11728
XZ1516	g9933
XZ1516	g19818
XZ1516	g19892
XZ1516	g17792
XZ1516	g20132
XZ1516	g4662
XZ1516	g8662
XZ1516	g17375
XZ1516	g10699
XZ1516	g12077
XZ1516	g1221
XZ1516	g9875
XZ1516	g5258
XZ1516	g1289
XZ1516	g8087
XZ1516	g10229
XZ1516	g16253
XZ1516	g19880
XZ1516	g11047
XZ1516	g20079
XZ1516	g15974
XZ1516	g19365
XZ1516	g21846
XZ1516	g10253
XZ1516	g8146
XZ1516	g15972
XZ1516	g21454
XZ1516	g1561
XZ1516	g15824
XZ1516	g11778
XZ1516	g21806
XZ1516	g18408
XZ1516	g7061
XZ1516	g13586
XZ1516	g17442
XZ1516	g17438
XZ1516	g22023
XZ1516	g12652
XZ1516	g20834
XZ1516	g9795
XZ1516	g9587
XZ1516	g8091
XZ1516	g1174
XZ1516	g18415
XZ1516	g18665
XZ1516	g19369
XZ1516	g19500
XZ1516	g5300
XZ1516	g19158
XZ1516	g21837
XZ1516	g9481
XZ1516	g822
XZ1516	g6983
XZ1516	g16921
XZ1516	g15621
XZ1516	g21827
XZ1516	g15495
XZ1516	g13929
XZ1516	g1321
XZ1516	g20138
XZ1516	g21900
XZ1516	g21879
XZ1516	g13659
XZ1516	g22321
XZ1516	g8644
XZ1516	g9389
XZ1516	g20134
XZ1516	g18548
XZ1516	g4445
XZ1516	g9927
XZ1516	g21437
XZ1516	g7104
XZ1516	g3913
XZ1516	g21776
XZ1516	g19831
XZ1516	g9746
XZ1516	g9971
XZ1516	g3937
XZ1516	g18178
XZ1516	g13495
XZ1516	g1531
XZ1516	g9810
XZ1516	g16255
XZ1516	g21842
XZ1516	g21230
XZ1516	g18517
XZ1516	g18648
XZ1516	g1252
XZ1516	g13329
XZ1516	g18336
XZ1516	g13615
XZ1516	g11005
XZ1516	g18606
XZ1516	g9944
XZ1516	g8148
XZ1516	g16366
XZ1516	g18630
XZ1516	g8152
XZ1516	g19836
XZ1516	g21894
XZ1516	g1808
XZ1516	g16349
XZ1516	g22033
XZ1516	g669
XZ1516	g20103
XZ1516	g20175
XZ1516	g1584
XZ1516	g13751
XZ1516	g12182
XZ1516	g18629
XZ1516	g77
XZ1516	g8642
XZ1516	g9346
XZ1516	g8162
XZ1516	g9433
XZ1516	g1191
XZ1516	g21882
XZ1516	g21422
XZ1516	g19891
XZ1516	g11806
XZ1516	g15540
XZ1516	g16157
XZ1516	g11260
XZ1516	g13649
XZ1516	g18799
XZ1516	g636
XZ1516	g10700
XZ1516	g9423
XZ1516	g20703
XZ1516	g18185
XZ1516	g9811
XZ1516	g19865
XZ1516	g8141
XZ1516	g10064
XZ1516	g14127
XZ1516	g18622
XZ1516	g16216
XZ1516	g13602
XZ1516	g13604
XZ1516	g1604
XZ1516	g9442
XZ1516	g342
XZ1516	g7007
XZ1516	g13569
XZ1516	g16314
XZ1516	g1496
XZ1516	g16263
XZ1516	g16380
XZ1516	g13607
XZ1516	g1367
XZ1516	g1219
XZ1516	g11783
XZ1516	g15487
XZ1516	g21410
XZ1516	g15536
XZ1516	g2375
XZ1516	g6471
XZ1516	g9447
XZ1516	g8143
XZ1516	g1786
XZ1516	g10045
XZ1516	g10043
XZ1516	g32
XZ1516	g1588
XZ1516	g104
XZ1516	g21955
XZ1516	g21475
XZ1516	g1708
XZ1516	g15574
XZ1516	g22066
XZ1516	g13380
XZ1516	g8504
XZ1516	g10005
XZ1516	g19902
XZ1516	g779
XZ1516	g10049
XZ1516	g13430
XZ1516	g16303
XZ1516	g19860
XZ1516	g9751
XZ1516	g21411
XZ1516	g22581
XZ1516	g12245
XZ1516	g22226
XZ1516	g12681
XZ1516	g9897
XZ1516	g21876
XZ1516	g9479
XZ1516	g74
XZ1516	g10831
XZ1516	g20168
XZ1516	g5386
XZ1516	g7420
XZ1516	g824
XZ1516	g505
XZ1516	g9588
XZ1516	g8687
XZ1516	g8454
XZ1516	g18371
XZ1516	g13577
XZ1516	g1812
XZ1516	g20124
XZ1516	g7009
XZ1516	g2259
XZ1516	g18599
XZ1516	g75
XZ1516	g7435
XZ1516	g9501
XZ1516	g1335
XZ1516	g10063
XZ1516	g20075
XZ1516	g1819
XZ1516	g20962
XZ1516	g18646
XZ1516	g45
XZ1516	g19820
XZ1516	g7062
XZ1516	g9909
XZ1516	g21898
XZ1516	g19894
XZ1516	g12349
XZ1516	g9566
XZ1516	g20827
XZ1516	g19848
XZ1516	g22229
XZ1516	g47
XZ1516	g9559
XZ1516	g3401
XZ1516	g9719
XZ1516	g19724
XZ1516	g10211
XZ1516	g13767
XZ1516	g21897
XZ1516	g19838
XZ1516	g9876
XZ1516	g21822
XZ1516	g1596
XZ1516	g1633
XZ1516	g9942
XZ1516	g9869
XZ1516	g9535
XZ1516	g19690
XZ1516	g19944
XZ1516	g9319
XZ1516	g20778
XZ1516	g10832
XZ1516	g20163
XZ1516	g7120
XZ1516	g9428
XZ1516	g1908
XZ1516	g20177
XZ1516	g9495
XZ1516	g9586
XZ1516	g1104
XZ1516	g19967
XZ1516	g20470
XZ1516	g5931
XZ1516	g18491
XZ1516	g8029
XZ1516	g13386
XZ1516	g1600
XZ1516	g13325
XZ1516	g1430
XZ1516	g9862
XZ1516	g9872
XZ1516	g7367
XZ1516	g8657
XZ1516	g10829
XZ1516	g17322
XZ1516	g15206
XZ1516	g18615
XZ1516	g9540
XZ1516	g18527
XZ1516	g20129
XZ1516	g7122
XZ1516	g9443
XZ1516	g19795
XZ1516	g491
XZ1516	g19155
XZ1516	g8689
XZ1516	g21434
XZ1516	g13614
XZ1516	g14737
XZ1516	g9546
XZ1516	g11732
XZ1516	g661
XZ1516	g8145
XZ1516	g496
XZ1516	g1723
XZ1516	g12470
XZ1516	g1986
XZ1516	g9644
XZ1516	g21462
XZ1516	g12996
XZ1516	g10157
XZ1516	g17790
XZ1516	g9784
XZ1516	g666
XZ1516	g22022
XZ1516	g5996
XZ1516	g8096
XZ1516	g18364
XZ1516	g20947
XZ1516	g13327
XZ1516	g19923
XZ1516	g12974
XZ1516	g21471
XZ1516	g13945
XZ1516	g9946
XZ1516	g12014
XZ1516	g10616
XZ1516	g17887
XZ1516	g20169
XZ1516	g1217
XZ1516	g21000
XZ1516	g6840
XZ1516	g19951
XZ1516	g6794
XZ1516	g8168
XZ1516	g1499
XZ1516	g18659
XZ1516	g9116
XZ1516	g9441
XZ1516	g60
XZ1516	g16320
XZ1516	g22032
XZ1516	g6562
XZ1516	g7962
XZ1516	g20148
XZ1516	g956
XZ1516	g22992
XZ1516	g18602
XZ1516	g10056
XZ1516	g1508
XZ1516	g13780
XZ1516	g10046
XZ1516	g10068
XZ1516	g18050
XZ1516	g10009
XZ1516	g883
XZ1516	g9561
XZ1516	g8420
XZ1516	g9814
XZ1516	g16305
XZ1516	g18645
XZ1516	g16318
XZ1516	g9345
XZ1516	g18800
XZ1516	g9938
XZ1516	g12466
XZ1516	g19849
XZ1516	g15721
XZ1516	g19253
XZ1516	g9693
XZ1516	g17263
XZ1516	g18450
XZ1516	g4913
XZ1516	g1597
XZ1516	g16500
XZ1516	g8375
XZ1516	g18426
XZ1516	g1631
XZ1516	g4817
XZ1516	g9660
XZ1516	g1091
XZ1516	g22041
XZ1516	g18611
XZ1516	g9894
XZ1516	g9234
XZ1516	g16249
XZ1516	g19980
XZ1516	g9880
XZ1516	g637
XZ1516	g18275
XZ1516	g1591
XZ1516	g13746
XZ1516	g21407
XZ1516	g1049
XZ1516	g9446
XZ1516	g12467
XZ1516	g14477
XZ1516	g19899
XZ1516	g7426
XZ1516	g21892
XZ1516	g4801
XZ1516	g12100
XZ1516	g20146
XZ1516	g13766
XZ1516	g21886
XZ1516	g9549
XZ1516	g9557
XZ1516	g18276
XZ1516	g9898
XZ1516	g5017
XZ1516	g15889
XZ1516	g13662
XZ1516	g9335
XZ1516	g16373
XZ1516	g4656
XZ1516	g7085
XZ1516	g18553
XZ1516	g10837
XZ1516	g9646
XZ1516	g2260
XZ1516	g1146
XZ1516	g83
XZ1516	g14976
XZ1516	g3823
XZ1516	g17855
XZ1516	g5449
XZ1516	g5381
XZ1516	g1197
XZ1516	g19856
XZ1516	g9714
XZ1516	g105
XZ1516	g8673
XZ1516	g18610
XZ1516	g8155
XZ1516	g9812
XZ1516	g5440
XZ1516	g1380
XZ1516	g15607
ECA701	g7369
ECA701	g11537
ECA701	g1085
ECA701	g13104
ECA701	g13519
ECA701	g2199
ECA701	g4740
ECA701	g18114
ECA701	g15562
ECA701	g10933
ECA701	g11010
ECA701	g10567
ECA701	g20592
ECA701	g15541
ECA701	g22337
ECA701	g11498
ECA701	g1127
ECA701	g18809
ECA701	g3854
ECA701	g14357
ECA701	g18185
ECA701	g13011
ECA701	g11789
ECA701	g12892
ECA701	g18584
ECA701	g16429
ECA701	g7317
ECA701	g14359
ECA701	g11997
ECA701	g7449
ECA701	g18500
ECA701	g4166
ECA701	g8077
ECA701	g21103
ECA701	g608
ECA701	g7046
ECA701	g7908
ECA701	g21178
ECA701	g21143
ECA701	g7906
ECA701	g15805
ECA701	g11296
ECA701	g7695
ECA701	g18427
ECA701	g22313
ECA701	g15931
ECA701	g7378
ECA701	g20471
ECA701	g5073
ECA701	g11545
ECA701	g13014
ECA701	g11599
ECA701	g516
ECA701	g17095
ECA701	g16440
ECA701	g2036
ECA701	g4135
ECA701	g18320
ECA701	g11542
ECA701	g1010
ECA701	g4951
ECA701	g2407
ECA701	g16122
ECA701	g19391
ECA701	g21188
ECA701	g7573
ECA701	g3325
ECA701	g11744
ECA701	g3432
ECA701	g419
ECA701	g425
ECA701	g1103
ECA701	g16406
ECA701	g12095
ECA701	g7495
ECA701	g236
ECA701	g13382
ECA701	g11651
ECA701	g12365
ECA701	g18606
ECA701	g13711
ECA701	g7409
ECA701	g19276
ECA701	g21145
ECA701	g11870
ECA701	g13232
ECA701	g7482
ECA701	g22307
ECA701	g7620
ECA701	g11868
ECA701	g6334
ECA701	g16126
ECA701	g16132
ECA701	g18273
ECA701	g12889
ECA701	g725
ECA701	g15814
ECA701	g7258
ECA701	g4115
ECA701	g1519
ECA701	g7485
ECA701	g11993
ECA701	g21169
ECA701	g21215
ECA701	g7440
ECA701	g1366
ECA701	g16417
ECA701	g21191
ECA701	g4955
ECA701	g11904
ECA701	g330
ECA701	g7185
ECA701	g16437
ECA701	g18372
ECA701	g18963
ECA701	g16700
ECA701	g1843
ECA701	g1273
ECA701	g7923
ECA701	g7484
ECA701	g11737
ECA701	g20380
ECA701	g15833
ECA701	g16067
ECA701	g9795
ECA701	g18869
ECA701	g20664
ECA701	g2674
ECA701	g10551
ECA701	g15797
ECA701	g7358
ECA701	g20677
ECA701	g15561
ECA701	g529
ECA701	g7097
ECA701	g3397
ECA701	g11712
ECA701	g6222
ECA701	g3493
ECA701	g7253
ECA701	g149
ECA701	g7928
ECA701	g11583
ECA701	g3239
ECA701	g1536
ECA701	g1479
ECA701	g11534
ECA701	g580
ECA701	g18270
ECA701	g15160
ECA701	g18094
ECA701	g11450
ECA701	g182
ECA701	g10932
ECA701	g18115
ECA701	g18426
ECA701	g7961
ECA701	g7441
ECA701	g20298
ECA701	g16143
ECA701	g1515
ECA701	g7170
ECA701	g14143
ECA701	g3879
ECA701	g22332
ECA701	g12897
ECA701	g18196
ECA701	g22009
ECA701	g19381
ECA701	g7925
ECA701	g13033
ECA701	g20360
ECA701	g6944
ECA701	g18314
ECA701	g19278
ECA701	g6940
ECA701	g556
ECA701	g18348
ECA701	g21176
ECA701	g2616
ECA701	g12636
ECA701	g20503
ECA701	g16118
ECA701	g943
ECA701	g12911
ECA701	g11683
ECA701	g11742
ECA701	g18275
ECA701	g347
ECA701	g19876
ECA701	g7411
ECA701	g7714
ECA701	g2962
ECA701	g10743
ECA701	g7880
ECA701	g11864
ECA701	g3514
ECA701	g576
ECA701	g11557
ECA701	g11795
ECA701	g380
ECA701	g570
ECA701	g362
ECA701	g16888
ECA701	g3477
ECA701	g4307
ECA701	g7470
ECA701	g18324
ECA701	g7191
ECA701	g7639
ECA701	g12172
ECA701	g2820
ECA701	g3091
ECA701	g6204
ECA701	g18399
ECA701	g3403
ECA701	g3561
ECA701	g1959
ECA701	g15937
ECA701	g2822
ECA701	g3885
ECA701	g15563
ECA701	g11747
ECA701	g13594
ECA701	g9766
ECA701	g1504
ECA701	g4881
ECA701	g18407
ECA701	g7755
ECA701	g3516
ECA701	g15883
ECA701	g19387
ECA701	g12427
ECA701	g18274
ECA701	g18363
ECA701	g7164
ECA701	g1522
ECA701	g5795
ECA701	g1292
ECA701	g22750
ECA701	g16088
ECA701	g11455
ECA701	g7932
ECA701	g6936
ECA701	g18475
ECA701	g12876
ECA701	g7194
ECA701	g137
ECA701	g7436
ECA701	g11869
ECA701	g3123
ECA701	g590
ECA701	g10896
ECA701	g1464
ECA701	g424
ECA701	g420
ECA701	g12866
ECA701	g16125
ECA701	g13278
ECA701	g3820
ECA701	g19952
ECA701	g21179
ECA701	g11711
ECA701	g7402
ECA701	g3008
ECA701	g3892
ECA701	g11584
ECA701	g8092
ECA701	g430
ECA701	g18189
ECA701	g7371
ECA701	g7498
ECA701	g11303
ECA701	g16120
ECA701	g11466
ECA701	g2816
ECA701	g1538
ECA701	g342
ECA701	g7257
ECA701	g16
ECA701	g7408
ECA701	g12762
ECA701	g21473
ECA701	g18389
ECA701	g15846
ECA701	g7259
ECA701	g20585
ECA701	g11655
ECA701	g15792
ECA701	g3881
ECA701	g7710
ECA701	g9083
ECA701	g11615
ECA701	g4739
ECA701	g11763
ECA701	g11512
ECA701	g3487
ECA701	g9911
ECA701	g11753
ECA701	g15922
ECA701	g7184
ECA701	g18325
ECA701	g18292
ECA701	g7894
ECA701	g19382
ECA701	g11827
ECA701	g7393
ECA701	g435
ECA701	g13048
ECA701	g584
ECA701	g6776
ECA701	g11734
ECA701	g7439
ECA701	g20896
ECA701	g7139
ECA701	g7068
ECA701	g944
ECA701	g22905
ECA701	g11658
ECA701	g8635
ECA701	g5528
ECA701	g10739
ECA701	g18905
ECA701	g7361
ECA701	g4640
ECA701	g15043
ECA701	g7919
ECA701	g11709
ECA701	g1348
ECA701	g16000
ECA701	g11363
ECA701	g1025
ECA701	g8608
ECA701	g15938
ECA701	g21175
ECA701	g11536
ECA701	g11551
ECA701	g2776
ECA701	g8988
ECA701	g12861
ECA701	g7005
ECA701	g1535
ECA701	g2861
ECA701	g11821
ECA701	g7884
ECA701	g21216
ECA701	g18425
ECA701	g15910
ECA701	g945
ECA701	g15895
ECA701	g15898
ECA701	g7481
ECA701	g7069
ECA701	g6683
ECA701	g145
ECA701	g22438
ECA701	g532
ECA701	g1074
ECA701	g2930
ECA701	g2167
ECA701	g1505
ECA701	g11761
ECA701	g19408
ECA701	g7030
ECA701	g7064
ECA701	g724
ECA701	g10938
ECA701	g5794
ECA701	g9090
ECA701	g11451
ECA701	g13012
ECA701	g22790
ECA701	g1091
ECA701	g8066
ECA701	g7502
ECA701	g1532
ECA701	g19215
ECA701	g7183
ECA701	g946
ECA701	g18245
ECA701	g1241
ECA701	g20329
ECA701	g15099
ECA701	g7128
ECA701	g660
ECA701	g1128
ECA701	g1130
ECA701	g1129
ECA701	g11766
ECA701	g11773
ECA701	g11780
ECA701	g9537
ECA701	g7881
ECA701	g2020
ECA701	g18323
ECA701	g7104
ECA701	g11486
ECA701	g531
ECA701	g1210
ECA701	g2640
ECA701	g20675
ECA701	g1133
ECA701	g6941
ECA701	g7410
ECA701	g11787
ECA701	g7208
ECA701	g7468
ECA701	g4102
ECA701	g11645
ECA701	g11886
ECA701	g7152
ECA701	g7390
ECA701	g15566
ECA701	g20745
ECA701	g5331
ECA701	g20863
ECA701	g22340
ECA701	g20543
ECA701	g16620
ECA701	g7000
ECA701	g18328
ECA701	g11562
ECA701	g5851
ECA701	g8022
ECA701	g20784
ECA701	g11833
ECA701	g1156
ECA701	g18106
ECA701	g1480
ECA701	g6947
ECA701	g4111
ECA701	g16427
ECA701	g1208
ECA701	g15947
ECA701	g2784
ECA701	g8148
ECA701	g21146
ECA701	g2254
ECA701	g5558
ECA701	g7388
ECA701	g6569
ECA701	g15758
ECA701	g13550
ECA701	g11543
ECA701	g13288
ECA701	g9536
ECA701	g13764
ECA701	g1132
ECA701	g15929
ECA701	g1353
ECA701	g2639
ECA701	g3036
ECA701	g7340
ECA701	g3952
ECA701	g4949
ECA701	g16416
ECA701	g7138
ECA701	g7841
ECA701	g7990
ECA701	g2965
ECA701	g13236
ECA701	g16438
ECA701	g13101
ECA701	g13279
ECA701	g3652
ECA701	g12582
ECA701	g18569
ECA701	g602
ECA701	g20530
ECA701	g2023
ECA701	g15874
ECA701	g20461
ECA701	g7360
ECA701	g7419
ECA701	g15832
ECA701	g7196
ECA701	g11489
ECA701	g20295
ECA701	g13040
ECA701	g11549
ECA701	g22566
ECA701	g18359
ECA701	g11836
ECA701	g3475
ECA701	g7435
ECA701	g3870
ECA701	g4093
ECA701	g2690
ECA701	g19423
ECA701	g2932
ECA701	g15891
ECA701	g18796
ECA701	g1509
ECA701	g3893
ECA701	g509
ECA701	g22376
ECA701	g7197
ECA701	g17481
ECA701	g7713
ECA701	g7366
ECA701	g22749
ECA701	g7300
ECA701	g19366
ECA701	g7451
ECA701	g2984
ECA701	g16218
ECA701	g427
ECA701	g581
ECA701	g1075
ECA701	g16164
ECA701	g1086
ECA701	g4050
ECA701	g15916
ECA701	g1495
ECA701	g11760
ECA701	g763
ECA701	g21278
ECA701	g7290
ECA701	g11648
ECA701	g11618
ECA701	g14358
ECA701	g3086
ECA701	g7319
ECA701	g14150
ECA701	g7427
ECA701	g2933
ECA701	g13022
ECA701	g7924
ECA701	g16846
ECA701	g7372
ECA701	g2037
ECA701	g11867
ECA701	g16220
ECA701	g666
ECA701	g20511
ECA701	g6252
ECA701	g18376
ECA701	g7279
ECA701	g21283
ECA701	g6319
ECA701	g16925
ECA701	g13901
ECA701	g7488
ECA701	g22333
ECA701	g18540
ECA701	g18339
ECA701	g19295
ECA701	g17055
ECA701	g7412
ECA701	g375
ECA701	g527
ECA701	g20372
ECA701	g8206
ECA701	g21174
ECA701	g2793
ECA701	g8118
ECA701	g416
ECA701	g3875
ECA701	g15896
ECA701	g2964
ECA701	g13280
ECA701	g13070
ECA701	g18240
ECA701	g14627
ECA701	g7053
ECA701	g7320
ECA701	g20300
ECA701	g20137
ECA701	g18659
ECA701	g18612
ECA701	g19306
ECA701	g7224
ECA701	g4113
ECA701	g572
ECA701	g19718
ECA701	g10267
ECA701	g12170
ECA701	g7753
ECA701	g15991
ECA701	g4035
ECA701	g7002
ECA701	g15965
ECA701	g10930
ECA701	g810
ECA701	g947
ECA701	g6978
ECA701	g11482
ECA701	g7764
ECA701	g13235
ECA701	g1520
ECA701	g17212
ECA701	g21267
ECA701	g17826
ECA701	g16609
ECA701	g20631
ECA701	g16733
ECA701	g7879
ECA701	g18355
ECA701	g16608
ECA701	g2197
ECA701	g648
ECA701	g11820
ECA701	g7998
ECA701	g3884
ECA701	g473
ECA701	g11485
ECA701	g18383
ECA701	g12378
ECA701	g7007
ECA701	g18023
ECA701	g7701
ECA701	g7586
ECA701	g15795
ECA701	g11510
ECA701	g11581
ECA701	g6997
ECA701	g18373
ECA701	g15913
ECA701	g18973
ECA701	g8078
ECA701	g16735
ECA701	g13275
ECA701	g13025
ECA701	g15894
ECA701	g12910
ECA701	g2794
ECA701	g340
ECA701	g22306
ECA701	g7066
ECA701	g15679
ECA701	g2711
ECA701	g3882
ECA701	g1492
ECA701	g578
ECA701	g21182
ECA701	g6416
ECA701	g7016
ECA701	g11430
ECA701	g19389
ECA701	g7256
ECA701	g9225
ECA701	g21273
ECA701	g20037
ECA701	g2626
ECA701	g12896
ECA701	g3855
ECA701	g18190
ECA701	g9542
ECA701	g12430
ECA701	g15983
ECA701	g18347
ECA701	g19015
ECA701	g13462
ECA701	g2696
ECA701	g7180
ECA701	g7579
ECA701	g16133
ECA701	g16932
ECA701	g11579
ECA701	g21274
ECA701	g7315
ECA701	g6933
ECA701	g21077
ECA701	g18137
ECA701	g16730
ECA701	g11824
ECA701	g18398
ECA701	g14628
ECA701	g675
ECA701	g2582
ECA701	g6996
ECA701	g8023
ECA701	g2931
ECA701	g20650
ECA701	g12247
ECA701	g650
ECA701	g7350
ECA701	g3122
ECA701	g21058
ECA701	g1034
ECA701	g7547
ECA701	g5855
ECA701	g515
ECA701	g15897
ECA701	g18406
ECA701	g17211
ECA701	g2821
ECA701	g4947
ECA701	g22189
ECA701	g7118
ECA701	g19383
ECA701	g3895
ECA701	g11479
ECA701	g11660
ECA701	g656
ECA701	g12057
ECA701	g21158
ECA701	g20665
ECA701	g4107
ECA701	g3790
ECA701	g18368
ECA701	g5936
ECA701	g21084
ECA701	g10928
ECA701	g1106
ECA701	g13528
ECA701	g11497
ECA701	g16144
ECA701	g18334
ECA701	g16908
ECA701	g18450
ECA701	g13038
ECA701	g15804
ECA701	g520
ECA701	g21200
ECA701	g548
ECA701	g2193
ECA701	g5075
ECA701	g44
ECA701	g7192
ECA701	g341
ECA701	g7686
ECA701	g7681
ECA701	g7691
ECA701	g7280
ECA701	g22319
ECA701	g20316
ECA701	g16924
ECA701	g587
ECA701	g6805
ECA701	g18271
ECA701	g7382
ECA701	g1360
ECA701	g20593
ECA701	g6674
ECA701	g7509
ECA701	g18361
ECA701	g5845
ECA701	g7345
ECA701	g8166
ECA701	g18326
ECA701	g7067
ECA701	g8841
ECA701	g13763
ECA701	g7414
ECA701	g8013
ECA701	g11650
ECA701	g585
ECA701	g7071
ECA701	g22728
ECA701	g19384
ECA701	g11681
ECA701	g3440
ECA701	g11560
ECA701	g7161
ECA701	g7291
ECA701	g7867
ECA701	g7433
ECA701	g7165
ECA701	g5762
ECA701	g15839
ECA701	g2789
ECA701	g16446
ECA701	g539
ECA701	g641
ECA701	g18145
ECA701	g7353
ECA701	g7130
ECA701	g21170
ECA701	g7062
ECA701	g20931
ECA701	g7089
ECA701	g3005
ECA701	g2824
ECA701	g22556
ECA701	g18103
ECA701	g18402
ECA701	g11726
ECA701	g7889
ECA701	g11749
ECA701	g11719
ECA701	g428
ECA701	g7407
ECA701	g11491
