strain	gene
ECA3005	g8791
ECA3005	g14391
ECA3005	g8844
ECA3005	g18737
ECA3005	g8229
ECA3005	g8756
ECA3005	g10044
ECA3005	g21921
ECA3005	g6364
ECA3005	g8046
ECA3005	g21990
ECA3005	g8245
ECA3005	g8987
ECA3005	g22006
ECA3005	g16291
ECA3005	g9960
ECA3005	g12106
ECA3005	g21748
ECA3005	g21197
ECA3005	g8411
ECA3005	g8002
ECA3005	g7809
ECA3005	g19349
ECA3005	g14286
ECA3005	g6405
ECA3005	g2342
ECA3005	g14704
ECA3005	g22397
ECA3005	g21761
ECA3005	g20195
ECA3005	g18244
ECA3005	g5561
ECA3005	g15286
ECA3005	g19495
ECA3005	g18194
ECA3005	g20194
ECA3005	g22034
ECA3005	g21938
ECA3005	g22314
ECA3005	g21983
ECA3005	g7844
ECA3005	g18797
ECA3005	g22703
ECA3005	g8547
ECA3005	g18028
ECA3005	g7735
ECA3005	g8199
ECA3005	g8433
ECA3005	g4233
ECA3005	g7544
ECA3005	g8387
ECA3005	g8173
ECA3005	g8201
ECA3005	g7704
ECA3005	g22724
ECA3005	g22041
ECA3005	g9212
ECA3005	g4290
ECA3005	g7144
ECA3005	g5596
ECA3005	g14063
ECA3005	g22011
ECA3005	g9386
ECA3005	g6962
ECA3005	g14398
ECA3005	g7843
ECA3005	g21915
ECA3005	g3237
ECA3005	g12548
ECA3005	g8342
ECA3005	g21991
ECA3005	g8350
ECA3005	g18563
ECA3005	g16114
ECA3005	g21777
ECA3005	g22042
ECA3005	g22055
ECA3005	g22723
ECA3005	g9150
ECA3005	g7842
ECA3005	g4316
ECA3005	g12874
ECA3005	g9382
ECA3005	g7441
ECA3005	g9077
ECA3005	g8372
ECA3005	g2171
ECA3005	g16408
ECA3005	g22699
ECA3005	g7840
ECA3005	g7442
ECA3005	g8449
ECA3005	g2974
ECA3005	g8530
ECA3005	g9232
ECA3005	g12994
ECA3005	g22694
ECA3005	g9969
ECA3005	g16344
ECA3005	g18777
ECA3005	g18630
ECA3005	g8353
ECA3005	g9128
ECA3005	g11937
ECA3005	g5877
ECA3005	g21987
ECA3005	g22033
ECA3005	g8343
ECA3005	g14851
ECA3005	g8348
ECA3005	g7696
ECA3005	g8171
ECA3005	g8448
ECA3005	g9554
ECA3005	g22687
ECA3005	g7992
ECA3005	g12545
ECA3005	g21765
ECA3005	g8499
ECA3005	g12604
ECA3005	g8354
ECA3005	g20431
ECA3005	g8222
ECA3005	g19085
ECA3005	g20820
ECA3005	g15623
ECA3005	g22220
ECA3005	g22019
ECA3005	g7708
ECA3005	g14394
ECA3005	g9421
ECA3005	g8340
ECA3005	g9789
ECA3005	g4234
ECA3005	g22219
ECA3005	g22446
ECA3005	g1984
ECA3005	g6090
ECA3005	g5592
ECA3005	g9744
ECA3005	g8035
ECA3005	g22312
ECA3005	g8232
ECA3005	g21911
ECA3005	g9741
ECA3005	g19587
ECA3005	g20336
ECA3005	g1564
ECA3005	g20464
ECA3005	g21914
ECA3005	g4338
ECA3005	g9939
ECA3005	g2780
ECA3005	g21937
ECA3005	g8389
ECA3005	g6961
ECA3005	g8432
ECA3005	g22710
ECA3005	g21933
ECA3005	g21762
ECA3005	g8446
ECA3005	g18192
ECA3005	g6894
ECA3005	g6665
ECA3005	g22479
ECA3005	g7634
ECA3005	g8200
ECA3005	g7557
ECA3005	g3129
ECA3005	g21773
ECA3005	g22021
ECA3005	g21995
ECA3005	g21985
ECA3005	g8034
ECA3005	g12107
ECA3005	g8212
ECA3005	g22031
ECA3005	g8790
ECA3005	g9486
ECA3005	g22235
ECA3005	g12970
ECA3005	g22050
ECA3005	g7167
ECA3005	g19312
ECA3005	g7995
ECA3005	g10049
ECA3005	g9140
ECA3005	g8391
ECA3005	g12642
ECA3005	g8458
ECA3005	g8481
ECA3005	g22000
ECA3005	g7742
ECA3005	g13044
ECA3005	g8223
ECA3005	g8513
ECA3005	g6953
ECA3005	g7187
ECA3005	g8484
ECA3005	g7218
ECA3005	g21758
ECA3005	g7608
ECA3005	g8688
ECA3005	g9023
ECA3005	g4174
ECA3005	g8349
ECA3005	g826
ECA3005	g9076
ECA3005	g8390
ECA3005	g21749
ECA3005	g22439
ECA3005	g22514
ECA3005	g22717
ECA3005	g8964
ECA3005	g22726
ECA3005	g21923
ECA3005	g9480
ECA3005	g1918
ECA3005	g7278
ECA3005	g562
ECA3005	g22700
ECA3005	g7558
ECA3005	g8225
ECA3005	g8218
ECA3005	g8413
ECA3005	g8414
ECA3005	g2825
ECA3005	g8386
ECA3005	g22008
ECA3005	g8347
ECA3005	g22001
ECA3005	g22508
ECA3005	g3149
ECA3005	g9126
ECA3005	g12985
ECA3005	g8369
ECA3005	g21927
ECA3005	g21930
ECA3005	g6959
ECA3005	g22718
ECA3005	g7176
ECA3005	g9422
ECA3005	g22040
ECA3005	g6793
ECA3005	g10703
ECA3005	g4240
ECA3005	g8344
ECA3005	g22051
ECA3005	g12544
ECA3005	g21924
ECA3005	g8407
ECA3005	g7217
ECA3005	g6741
ECA3005	g7207
ECA3005	g16939
ECA3005	g8219
ECA3005	g7707
ECA3005	g2169
ECA3005	g21994
ECA3005	g7845
ECA3005	g21913
ECA3005	g7719
ECA3005	g7697
ECA3005	g8430
ECA3005	g10489
ECA3005	g7720
ECA3005	g8525
ECA3005	g22688
ECA3005	g22445
ECA3005	g19759
ECA3005	g22437
ECA3005	g22433
ECA3005	g22435
ECA3005	g22440
ECA3005	g6380
ECA3005	g7208
ECA3005	g7541
ECA3005	g8517
ECA3005	g7186
ECA3005	g9274
ECA3005	g22374
ECA3005	g8177
ECA3005	g8482
ECA3005	g8037
ECA3005	g11469
ECA3005	g19091
ECA3005	g10297
ECA3005	g22022
ECA3005	g20768
ECA3005	g22438
ECA3005	g2100
ECA3005	g12165
ECA3005	g8198
ECA3005	g7556
ECA3005	g16371
ECA3005	g7484
ECA3005	g22554
ECA3005	g12879
ECA3005	g22715
ECA3005	g21450
ECA3005	g22698
ECA3005	g8220
ECA3005	g20603
ECA3005	g22063
ECA3005	g22028
ECA3005	g8033
ECA3005	g9982
ECA3005	g12669
ECA3005	g21908
ECA3005	g14333
ECA3005	g7886
ECA3005	g21774
ECA3005	g2091
ECA3005	g8375
ECA3005	g10308
ECA3005	g10307
ECA3005	g9918
ECA3005	g7688
ECA3005	g21753
ECA3005	g2170
ECA3005	g8337
ECA3005	g8461
ECA3005	g9028
ECA3005	g15450
ECA3005	g6354
ECA3005	g6905
ECA3005	g8785
ECA3005	g7057
ECA3005	g8374
ECA3005	g15852
ECA3005	g8436
ECA3005	g8355
ECA3005	g21902
ECA3005	g8707
ECA3005	g8036
ECA3005	g7721
ECA3005	g22062
ECA3005	g8195
ECA3005	g8399
ECA3005	g4052
ECA3005	g21776
ECA3005	g9760
ECA3005	g10328
ECA3005	g19090
ECA3005	g22014
ECA3005	g22027
ECA3005	g8351
ECA3005	g14045
ECA3005	g16083
ECA3005	g7848
ECA3005	g8498
ECA3005	g22512
ECA3005	g1956
ECA3005	g9424
ECA3005	g8402
ECA3005	g7850
ECA3005	g19660
ECA3005	g7436
ECA3005	g22443
ECA3005	g8209
ECA3005	g7737
ECA3005	g281
ECA3005	g21576
ECA3005	g21751
ECA3005	g2411
ECA3005	g22426
ECA3005	g8208
ECA3005	g9993
ECA3005	g9685
ECA3005	g16416
ECA3005	g22017
ECA3005	g7702
ECA3005	g8564
ECA3005	g2611
ECA3005	g10075
ECA3005	g8434
ECA3005	g8932
ECA3005	g7225
ECA3005	g12550
ECA3005	g8450
ECA3005	g22704
ECA3005	g9940
ECA3005	g22716
ECA3005	g9385
ECA3005	g7808
ECA3005	g7498
ECA3005	g22026
ECA3005	g8457
ECA3005	g4260
ECA3005	g9423
ECA3005	g7851
ECA3005	g8224
ECA3005	g14044
ECA3005	g12960
ECA3005	g22706
ECA3005	g126
ECA3005	g16463
ECA3005	g8157
ECA3005	g19344
ECA3005	g7698
ECA3005	g8955
ECA3005	g22030
ECA3005	g8477
ECA3005	g21771
ECA3005	g22072
ECA3005	g16374
ECA3005	g18618
ECA3005	g7084
ECA3005	g8336
ECA3005	g22693
ECA3005	g9127
ECA3005	g9149
ECA3005	g22797
ECA3005	g22441
ECA3005	g21920
ECA3005	g8757
ECA3005	g20405
ECA3005	g4624
ECA3005	g22009
ECA3005	g19083
ECA3005	g19709
ECA3005	g22061
ECA3005	g14199
ECA3005	g21207
ECA3005	g17877
ECA3005	g15279
ECA3005	g16256
ECA3005	g21998
ECA3005	g7683
ECA3005	g7832
ECA3005	g8470
ECA3005	g7993
ECA3005	g8345
ECA3005	g22068
ECA3005	g22020
ECA3005	g8203
ECA3005	g8412
ECA3005	g22695
ECA3005	g2168
ECA3005	g22221
ECA3005	g8204
ECA3005	g21285
ECA3005	g9664
ECA3005	g21984
ECA3005	g11537
ECA3005	g19086
ECA3005	g14827
ECA3005	g8415
ECA3005	g7734
ECA3005	g22709
ECA3005	g18738
ECA3005	g21989
ECA3005	g9081
ECA3005	g22054
ECA3005	g22056
ECA3005	g22555
ECA3005	g8422
ECA3005	g22069
ECA3005	g8400
ECA3005	g21757
ECA3005	g22038
ECA3005	g22186
ECA3005	g342
ECA3005	g22725
ECA3005	g7555
ECA3005	g8205
ECA3005	g21916
ECA3005	g21919
ECA3005	g21932
ECA3005	g21993
ECA3005	g3753
ECA3005	g12224
ECA3005	g8228
ECA3005	g9362
ECA3005	g22720
ECA3005	g7621
ECA3005	g7846
ECA3005	g21997
ECA3005	g8501
ECA3005	g21996
ECA3005	g13095
ECA3005	g7718
ECA3005	g22210
ECA3005	g22007
ECA3005	g22070
ECA3005	g22024
ECA3005	g22255
ECA3005	g16115
ECA3005	g9959
ECA3005	g9226
ECA3005	g7082
ECA3005	g18088
ECA3005	g8784
ECA3005	g12223
ECA3005	g22066
ECA3005	g11222
ECA3005	g22702
ECA3005	g7210
ECA3005	g8963
ECA3005	g3522
ECA3005	g15285
ECA3005	g8384
ECA3005	g7703
ECA3005	g8352
ECA3005	g19089
ECA3005	g747
ECA3005	g8221
ECA3005	g21750
ECA3005	g9938
ECA3005	g22003
ECA3005	g4094
ECA3005	g16465
ECA3005	g16407
ECA3005	g8230
ECA3005	g2347
ECA3005	g9479
ECA3005	g15160
ECA3005	g8588
ECA3005	g22064
ECA3005	g10595
ECA3005	g22234
ECA3005	g8172
ECA3005	g19580
ECA3005	g8462
ECA3005	g22002
ECA3005	g16313
ECA3005	g8783
ECA3005	g12260
ECA3005	g11668
ECA3005	g21934
ECA3005	g21837
ECA3005	g8022
ECA3005	g6912
ECA3005	g8227
ECA3005	g21763
ECA3005	g16314
ECA3005	g7847
ECA3005	g3021
ECA3005	g22705
ECA3005	g14343
ECA3005	g8394
ECA3005	g22696
ECA3005	g21772
ECA3005	g9187
ECA3005	g16990
ECA3005	g22052
ECA3005	g8023
ECA3005	g9743
ECA3005	g14046
ECA3005	g22722
ECA3005	g21910
ECA3005	g22940
ECA3005	g7170
ECA3005	g22065
ECA3005	g19311
ECA3005	g14597
ECA3005	g19534
ECA3005	g22067
ECA3005	g22352
ECA3005	g13282
ECA3005	g14400
ECA3005	g14403
ECA3005	g8686
ECA3005	g7083
ECA3005	g21925
ECA3005	g2288
ECA3005	g867
ECA3005	g22727
ECA3005	g7738
ECA3005	g8117
ECA3005	g21928
ECA3005	g21935
ECA3005	g21518
ECA3005	g8341
ECA3005	g9997
ECA3005	g22355
ECA3005	g19372
ECA3005	g18796
ECA3005	g7209
ECA3005	g9522
ECA3005	g9663
ECA3005	g3150
ECA3005	g7999
ECA3005	g19294
ECA3005	g1878
ECA3005	g6382
ECA3005	g19750
ECA3005	g8500
ECA3005	g8396
ECA3005	g8423
ECA3005	g21929
ECA3005	g10153
ECA3005	g8416
ECA3005	g8403
ECA3005	g7998
ECA3005	g21755
ECA3005	g21982
ECA3005	g12160
ECA3005	g7206
ECA3005	g21906
ECA3005	g8472
ECA3005	g1906
ECA3005	g22071
ECA3005	g22509
ECA3005	g8845
ECA3005	g19586
ECA3005	g8789
ECA3005	g2808
ECA3005	g8385
ECA3005	g22223
ECA3005	g22294
ECA3005	g4314
ECA3005	g22553
ECA3005	g13547
ECA3005	g9425
ECA3005	g7622
ECA3005	g22032
ECA3005	g22036
ECA3005	g21756
ECA3005	g19791
ECA3005	g8550
ECA3005	g21081
ECA3005	g10175
ECA3005	g22209
ECA3005	g21760
ECA3005	g9980
ECA3005	g21836
ECA3005	g20937
ECA3005	g14382
ECA3005	g4593
ECA3005	g8174
ECA3005	g21917
ECA3005	g4180
ECA3005	g10214
ECA3005	g9383
ECA3005	g16258
ECA3005	g22931
ECA3005	g9384
ECA3005	g8368
ECA3005	g8788
ECA3005	g19581
ECA3005	g8786
ECA3005	g8395
ECA3005	g9851
ECA3005	g7740
ECA3005	g8447
ECA3005	g9022
ECA3005	g8338
ECA3005	g8401
ECA3005	g22005
ECA3005	g17529
ECA3005	g22311
ECA3005	g12209
ECA3005	g22313
ECA3005	g22692
ECA3005	g9378
ECA3005	g16290
ECA3005	g8435
ECA3005	g22434
ECA3005	g22436
ECA3005	g22350
ECA3005	g7695
ECA3005	g8431
ECA3005	g21764
ECA3005	g8064
ECA3005	g8370
ECA3005	g389
ECA3005	g21907
ECA3005	g10249
ECA3005	g7705
ECA3005	g20905
ECA3005	g14320
ECA3005	g10284
ECA3005	g21931
ECA3005	g16260
ECA3005	g19951
ECA3005	g7743
ECA3005	g7565
ECA3005	g8339
ECA3005	g16406
ECA3005	g16936
ECA3005	g21922
ECA3005	g22721
ECA3005	g7994
ECA3005	g20433
ECA3005	g16343
ECA3005	g8512
ECA3005	g21839
ECA3005	g22010
ECA3005	g8346
ECA3005	g4239
ECA3005	g22016
ECA3005	g22933
ECA3005	g7551
ECA3005	g4738
ECA3005	g4333
ECA3005	g8226
ECA3005	g9936
ECA3005	g22941
ECA1943	g10372
ECA1943	g10328
ECA1943	g9046
ECA1943	g16839
ECA1943	g10371
ECA1943	g12964
ECA1943	g6509
ECA1943	g6359
ECA1943	g6335
ECA1943	g21523
ECA1943	g22925
ECA1943	g6351
ECA1943	g6343
ECA1943	g21531
ECA1943	g22917
ECA1943	g16651
ECA1943	g11610
ECA1943	g10460
ECA1943	g21939
ECA1943	g21959
ECA1943	g6320
ECA1943	g2141
ECA1943	g16821
ECA1943	g21931
ECA1943	g16757
ECA1943	g12965
ECA1943	g6119
ECA1943	g18435
ECA1943	g736
ECA1943	g8728
ECA1943	g18455
ECA1943	g13051
ECA1943	g22708
ECA1943	g16841
ECA1943	g16561
ECA1943	g22715
ECA1943	g19992
ECA1943	g6311
ECA1943	g3784
ECA1943	g16653
ECA1943	g10771
ECA1943	g16764
ECA1943	g18476
ECA1943	g10737
ECA1943	g12556
ECA1943	g9062
ECA1943	g4026
ECA1943	g16572
ECA1943	g16854
ECA1943	g3772
ECA1943	g6029
ECA1943	g10413
ECA1943	g9875
ECA1943	g19128
ECA1943	g10478
ECA1943	g10496
ECA1943	g22676
ECA1943	g16831
ECA1943	g16818
ECA1943	g617
ECA1943	g5768
ECA1943	g21841
ECA1943	g10477
ECA1943	g9680
ECA1943	g21597
ECA1943	g9414
ECA1943	g7859
ECA1943	g10065
ECA1943	g13021
ECA1943	g16563
ECA1943	g500
ECA1943	g9063
ECA1943	g20553
ECA1943	g17629
ECA1943	g10459
ECA1943	g10164
ECA1943	g16828
ECA1943	g19516
ECA1943	g9850
ECA1943	g21608
ECA1943	g1672
ECA1943	g16823
ECA1943	g9375
ECA1943	g21922
ECA1943	g9678
ECA1943	g9377
ECA1943	g6059
ECA1943	g9016
ECA1943	g22926
ECA1943	g22918
ECA1943	g21530
ECA1943	g6344
ECA1943	g6352
ECA1943	g6336
ECA1943	g6360
ECA1943	g19743
ECA1943	g22729
ECA1943	g10476
ECA1943	g15610
ECA1943	g10492
ECA1943	g15869
ECA1943	g15323
ECA1943	g5932
ECA1943	g10441
ECA1943	g10066
ECA1943	g6060
ECA1943	g10594
ECA1943	g9422
ECA1943	g4597
ECA1943	g9419
ECA1943	g15070
ECA1943	g19569
ECA1943	g2197
ECA1943	g9611
ECA1943	g19754
ECA1943	g22716
ECA1943	g22197
ECA1943	g16742
ECA1943	g13974
ECA1943	g12117
ECA1943	g21672
ECA1943	g10623
ECA1943	g10325
ECA1943	g10442
ECA1943	g10814
ECA1943	g10613
ECA1943	g5881
ECA1943	g16745
ECA1943	g9412
ECA1943	g6062
ECA1943	g16753
ECA1943	g21920
ECA1943	g10236
ECA1943	g16746
ECA1943	g22718
ECA1943	g9179
ECA1943	g22717
ECA1943	g6314
ECA1943	g15575
ECA1943	g9758
ECA1943	g6452
ECA1943	g20721
ECA1943	g6297
ECA1943	g9925
ECA1943	g3853
ECA1943	g11323
ECA1943	g16763
ECA1943	g10595
ECA1943	g16735
ECA1943	g6315
ECA1943	g5943
ECA1943	g5404
ECA1943	g16582
ECA1943	g22138
ECA1943	g5545
ECA1943	g3426
ECA1943	g2417
ECA1943	g6116
ECA1943	g21250
ECA1943	g16722
ECA1943	g15219
ECA1943	g5961
ECA1943	g451
ECA1943	g16562
ECA1943	g10479
ECA1943	g10326
ECA1943	g10583
ECA1943	g18990
ECA1943	g10670
ECA1943	g13680
ECA1943	g10598
ECA1943	g64
ECA1943	g10581
ECA1943	g21533
ECA1943	g6319
ECA1943	g16301
ECA1943	g16573
ECA1943	g10380
ECA1943	g15650
ECA1943	g10640
ECA1943	g9440
ECA1943	g16583
ECA1943	g6058
ECA1943	g22678
ECA1943	g5888
ECA1943	g16741
ECA1943	g5870
ECA1943	g21520
ECA1943	g9591
ECA1943	g22707
ECA1943	g22674
ECA1943	g10813
ECA1943	g4904
ECA1943	g16728
ECA1943	g10977
ECA1943	g9871
ECA1943	g5331
ECA1943	g9816
ECA1943	g16760
ECA1943	g13628
ECA1943	g8953
ECA1943	g475
ECA1943	g6313
ECA1943	g5700
ECA1943	g5231
ECA1943	g1805
ECA1943	g8760
ECA1943	g10409
ECA1943	g14765
ECA1943	g21331
ECA1943	g18453
ECA1943	g22730
ECA1943	g21330
ECA1943	g9413
ECA1943	g16836
ECA1943	g13975
ECA1943	g2604
ECA1943	g10783
ECA1943	g8729
ECA1943	g10060
ECA1943	g9815
ECA1943	g4024
ECA1943	g10475
ECA1943	g16584
ECA1943	g21607
ECA1943	g5755
ECA1943	g6312
ECA1943	g10773
ECA1943	g10294
ECA1943	g2687
ECA1943	g22019
ECA1943	g8833
ECA1943	g4999
ECA1943	g10394
ECA1943	g9597
ECA1943	g20809
ECA1943	g19157
ECA1943	g8840
ECA1943	g16575
ECA1943	g10159
ECA1943	g15574
ECA1943	g22682
ECA1943	g15871
ECA1943	g5928
ECA1943	g9690
ECA1943	g9704
ECA1943	g10296
ECA1943	g20250
ECA1943	g22913
ECA1943	g6347
ECA1943	g22929
ECA1943	g6331
ECA1943	g6363
ECA1943	g6355
ECA1943	g6339
ECA1943	g21527
ECA1943	g22921
ECA1943	g5771
ECA1943	g4888
ECA1943	g13082
ECA1943	g19877
ECA1943	g9248
ECA1943	g16862
ECA1943	g9421
ECA1943	g6893
ECA1943	g6310
ECA1943	g9113
ECA1943	g16868
ECA1943	g9761
ECA1943	g5920
ECA1943	g16849
ECA1943	g22673
ECA1943	g4193
ECA1943	g11037
ECA1943	g21410
ECA1943	g10445
ECA1943	g11239
ECA1943	g15525
ECA1943	g10434
ECA1943	g18425
ECA1943	g5746
ECA1943	g12587
ECA1943	g16748
ECA1943	g16751
ECA1943	g21380
ECA1943	g16734
ECA1943	g22362
ECA1943	g3944
ECA1943	g16726
ECA1943	g21894
ECA1943	g10482
ECA1943	g10408
ECA1943	g7658
ECA1943	g6117
ECA1943	g12959
ECA1943	g10427
ECA1943	g5933
ECA1943	g16759
ECA1943	g10495
ECA1943	g4141
ECA1943	g9998
ECA1943	g10768
ECA1943	g6374
ECA1943	g21624
ECA1943	g12999
ECA1943	g15555
ECA1943	g16723
ECA1943	g4025
ECA1943	g9423
ECA1943	g20389
ECA1943	g6061
ECA1943	g16755
ECA1943	g9762
ECA1943	g20689
ECA1943	g11249
ECA1943	g8755
ECA1943	g6316
ECA1943	g16844
ECA1943	g10619
ECA1943	g10093
ECA1943	g21322
ECA1943	g10485
ECA1943	g6334
ECA1943	g6342
ECA1943	g6358
ECA1943	g21532
ECA1943	g22916
ECA1943	g6350
ECA1943	g21524
ECA1943	g22924
ECA1943	g11858
ECA1943	g13114
ECA1943	g9681
ECA1943	g21618
ECA1943	g20977
ECA1943	g21899
ECA1943	g10758
ECA1943	g22046
ECA1943	g10426
ECA1943	g21252
ECA1943	g16820
ECA1943	g16754
ECA1943	g16587
ECA1943	g10455
ECA1943	g21411
ECA1943	g16586
ECA1943	g9374
ECA1943	g11161
ECA1943	g6529
ECA1943	g18159
ECA1943	g16571
ECA1943	g16743
ECA1943	g22920
ECA1943	g6354
ECA1943	g6330
ECA1943	g22928
ECA1943	g6362
ECA1943	g22912
ECA1943	g6346
ECA1943	g21528
ECA1943	g6338
ECA1943	g10059
ECA1943	g8841
ECA1943	g5864
ECA1943	g9702
ECA1943	g10588
ECA1943	g16731
ECA1943	g21255
ECA1943	g10590
ECA1943	g10406
ECA1943	g16566
ECA1943	g5741
ECA1943	g4460
ECA1943	g10429
ECA1943	g10484
ECA1943	g8809
ECA1943	g16727
ECA1943	g9710
ECA1943	g10249
ECA1943	g16650
ECA1943	g10812
ECA1943	g16581
ECA1943	g10064
ECA1943	g10094
ECA1943	g11240
ECA1943	g6323
ECA1943	g8864
ECA1943	g10592
ECA1943	g10440
ECA1943	g6326
ECA1943	g8820
ECA1943	g5783
ECA1943	g5880
ECA1943	g10292
ECA1943	g531
ECA1943	g6341
ECA1943	g6333
ECA1943	g6365
ECA1943	g21525
ECA1943	g22923
ECA1943	g6357
ECA1943	g6349
ECA1943	g22931
ECA1943	g22915
ECA1943	g20387
ECA1943	g16568
ECA1943	g16576
ECA1943	g4914
ECA1943	g19752
ECA1943	g1972
ECA1943	g11009
ECA1943	g21324
ECA1943	g6302
ECA1943	g5862
ECA1943	g8804
ECA1943	g5874
ECA1943	g19567
ECA1943	g12783
ECA1943	g10163
ECA1943	g12084
ECA1943	g20603
ECA1943	g176
ECA1943	g15581
ECA1943	g15734
ECA1943	g20002
ECA1943	g10304
ECA1943	g13123
ECA1943	g203
ECA1943	g9313
ECA1943	g10433
ECA1943	g16749
ECA1943	g16752
ECA1943	g10481
ECA1943	g10420
ECA1943	g12814
ECA1943	g10620
ECA1943	g4260
ECA1943	g8388
ECA1943	g21718
ECA1943	g22195
ECA1943	g10175
ECA1943	g4195
ECA1943	g6328
ECA1943	g10807
ECA1943	g16826
ECA1943	g13079
ECA1943	g5334
ECA1943	g16824
ECA1943	g9811
ECA1943	g9133
ECA1943	g10418
ECA1943	g16747
ECA1943	g16750
ECA1943	g6301
ECA1943	g7725
ECA1943	g21329
ECA1943	g5770
ECA1943	g10430
ECA1943	g16860
ECA1943	g12961
ECA1943	g16832
ECA1943	g22137
ECA1943	g10615
ECA1943	g21325
ECA1943	g16765
ECA1943	g9530
ECA1943	g9065
ECA1943	g22753
ECA1943	g22677
ECA1943	g16840
ECA1943	g16846
ECA1943	g5929
ECA1943	g6295
ECA1943	g11418
ECA1943	g6305
ECA1943	g10308
ECA1943	g10757
ECA1943	g9134
ECA1943	g10393
ECA1943	g10770
ECA1943	g10593
ECA1943	g5940
ECA1943	g22309
ECA1943	g4784
ECA1943	g6307
ECA1943	g20081
ECA1943	g6303
ECA1943	g10582
ECA1943	g16834
ECA1943	g16822
ECA1943	g10061
ECA1943	g21900
ECA1943	g20401
ECA1943	g12813
ECA1943	g9703
ECA1943	g17944
ECA1943	g10320
ECA1943	g4879
ECA1943	g5756
ECA1943	g21880
ECA1943	g8666
ECA1943	g15870
ECA1943	g16729
ECA1943	g7414
ECA1943	g9376
ECA1943	g16859
ECA1943	g10772
ECA1943	g21715
ECA1943	g556
ECA1943	g6416
ECA1943	g6327
ECA1943	g10260
ECA1943	g12590
ECA1943	g8292
ECA1943	g10096
ECA1943	g16825
ECA1943	g695
ECA1943	g8839
ECA1943	g21890
ECA1943	g21604
ECA1943	g10784
ECA1943	g8838
ECA1943	g5767
ECA1943	g6790
ECA1943	g8438
ECA1943	g16819
ECA1943	g10428
ECA1943	g555
ECA1943	g10621
ECA1943	g22205
ECA1943	g5769
ECA1943	g10067
ECA1943	g9121
ECA1943	g5760
ECA1943	g21323
ECA1943	g15540
ECA1943	g15847
ECA1943	g16574
ECA1943	g16721
ECA1943	g5876
ECA1943	g16850
ECA1943	g22675
ECA1943	g15532
ECA1943	g16768
ECA1943	g10329
ECA1943	g611
ECA1943	g9639
ECA1943	g5935
ECA1943	g5889
ECA1943	g10443
ECA1943	g16829
ECA1943	g21665
ECA1943	g8401
ECA1943	g10491
ECA1943	g21889
ECA1943	g16830
ECA1943	g13078
ECA1943	g6068
ECA1943	g8400
ECA1943	g10483
ECA1943	g21893
ECA1943	g16736
ECA1943	g10976
ECA1943	g16852
ECA1943	g10263
ECA1943	g5272
ECA1943	g3178
ECA1943	g6064
ECA1943	g15523
ECA1943	g3953
ECA1943	g15595
ECA1943	g21512
ECA1943	g10165
ECA1943	g16858
ECA1943	g18971
ECA1943	g9320
ECA1943	g19673
ECA1943	g10291
ECA1943	g11248
ECA1943	g16767
ECA1943	g11859
ECA1943	g10457
ECA1943	g9876
ECA1943	g5734
ECA1943	g5871
ECA1943	g9424
ECA1943	g8862
ECA1943	g16816
ECA1943	g16762
ECA1943	g15094
ECA1943	g5890
ECA1943	g4482
ECA1943	g6300
ECA1943	g5004
ECA1943	g19143
ECA1943	g1018
ECA1943	g5879
ECA1943	g16569
ECA1943	g22020
ECA1943	g10808
ECA1943	g13050
ECA1943	g3744
ECA1943	g11409
ECA1943	g10587
ECA1943	g12586
ECA1943	g9319
ECA1943	g11241
ECA1943	g1765
ECA1943	g16853
ECA1943	g5878
ECA1943	g1655
ECA1943	g6063
ECA1943	g22207
ECA1943	g16744
ECA1943	g20323
ECA1943	g10810
ECA1943	g16847
ECA1943	g3824
ECA1943	g6069
ECA1943	g10062
ECA1943	g10804
ECA1943	g4194
ECA1943	g16845
ECA1943	g16848
ECA1943	g2726
ECA1943	g21938
ECA1943	g10494
ECA1943	g1282
ECA1943	g10259
ECA1943	g22719
ECA1943	g20386
ECA1943	g21196
ECA1943	g6340
ECA1943	g6332
ECA1943	g22930
ECA1943	g6364
ECA1943	g6356
ECA1943	g6348
ECA1943	g21526
ECA1943	g22922
ECA1943	g22914
ECA1943	g11195
ECA1943	g22152
ECA1943	g10322
ECA1943	g5328
ECA1943	g21712
ECA1943	g6325
ECA1943	g18734
ECA1943	g12058
ECA1943	g20391
ECA1943	g6688
ECA1943	g20385
ECA1943	g5962
ECA1943	g5852
ECA1943	g10960
ECA1943	g11014
ECA1943	g6053
ECA1943	g5921
ECA1943	g10444
ECA1943	g8822
ECA1943	g15949
ECA1943	g10488
ECA1943	g21539
ECA1943	g20379
ECA1943	g21518
ECA1943	g2246
ECA1943	g8293
ECA1943	g6414
ECA1943	g10327
ECA1943	g6103
ECA1943	g21605
ECA1943	g16835
ECA1943	g5959
ECA1943	g542
ECA1943	g16833
ECA1943	g16837
ECA1943	g13172
ECA1943	g19027
ECA1943	g16758
ECA1943	g16740
ECA1943	g6162
ECA1943	g13113
ECA1943	g13115
ECA1943	g473
ECA1943	g12589
ECA1943	g5335
ECA1943	g5856
ECA1943	g6027
ECA1943	g16732
ECA1943	g12086
ECA1943	g6304
ECA1943	g10487
ECA1943	g9373
ECA1943	g21538
ECA1943	g10058
ECA1943	g1575
ECA1943	g18972
ECA1943	g16564
ECA1943	g13174
ECA1943	g5945
ECA1943	g4834
ECA1943	g4831
